Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020170,28,11,2,21,18,287
E01020171,28,13,2,18,16,260
E01020172,27,9,2,11,22,232
E01020173,24,8,3,9,14,198
E01020174,23,10,2,13,13,212
E01020175,33,16,2,12,15,265
E01020176,15,6,2,7,14,141
E01020177,14,7,3,12,16,173
E01020178,34,12,3,16,14,267
E01020179,28,16,3,14,20,258
E01020180,22,9,2,20,27,228
E01020181,17,11,3,24,20,217
E01020182,12,4,1,19,25,178
E01020183,16,9,2,15,23,168
E01020184,18,7,2,16,18,203
E01020185,21,7,2,8,6,167
E01020186,29,11,2,9,6,185
E01020187,18,8,2,14,26,214
E01020188,28,7,2,15,15,244
E01020189,24,11,3,25,23,260
E01020190,30,12,2,19,14,264
E01020191,16,3,2,33,117,404
E01020192,21,9,2,15,10,187
E01020193,14,5,2,16,17,202
E01020194,11,5,1,15,20,184
E01020195,16,6,2,25,18,229
E01020196,21,6,3,20,26,210
E01020197,17,9,1,9,17,170
E01020198,12,4,1,12,20,170
E01020199,16,6,2,15,25,197
E01020200,16,7,2,7,10,145
E01020201,30,9,5,6,11,194
E01020202,28,14,3,9,15,227
E01020203,25,16,3,15,12,215
E01020204,8,3,0,19,33,185
E01020205,21,9,3,12,9,197
E01020206,14,7,2,12,22,181
E01020207,11,5,4,16,27,188
E01020208,11,5,2,16,21,147
E01020209,15,5,1,15,33,168
E01020210,15,7,1,13,14,168
E01020211,12,3,1,24,35,187
E01020212,8,5,1,18,21,148
E01020213,19,6,1,12,25,184
E01020214,19,9,2,21,25,213
E01020215,17,9,1,13,10,181
E01020216,12,5,1,26,29,196
E01020217,16,7,4,20,38,199
E01020218,9,5,2,21,44,212
E01020219,17,6,1,29,41,267
E01020220,13,6,1,23,19,186
E01020221,18,7,1,19,25,234
E01020222,12,4,1,11,18,158
E01020223,19,7,1,15,20,222
E01020224,7,2,0,18,25,136
E01020225,9,3,1,17,33,155
E01020226,15,9,4,9,14,162
E01020227,16,8,4,20,27,184
E01020228,25,13,5,17,26,240
E01020229,31,11,3,19,46,325
E01020230,21,7,2,17,16,228
E01020231,17,8,2,17,16,188
E01020232,16,5,1,22,25,205
E01020233,34,13,4,17,14,231
E01020234,15,5,2,18,22,174
E01020235,25,12,4,16,18,213
E01020236,17,7,1,14,13,169
E01020237,18,6,1,13,17,195
E01020238,17,7,2,8,9,142
E01020239,17,7,3,11,9,161
E01020240,18,9,3,15,33,210
E01020241,16,5,1,24,25,224
E01020242,14,6,1,15,37,222
E01020243,12,4,1,10,12,153
E01020244,14,7,2,12,16,172
E01020245,18,6,2,14,18,215
E01020246,11,3,0,15,18,152
E01020247,15,9,2,17,27,191
E01020248,22,7,1,12,22,230
E01020249,20,8,2,15,9,174
E01020250,19,9,2,17,21,202
E01020251,12,6,1,21,22,196
E01020252,12,5,4,13,23,174
E01020253,10,4,0,21,22,174
E01020254,11,5,2,19,23,155
E01020255,17,7,1,17,14,168
E01020256,12,5,2,15,16,174
E01020257,14,5,1,16,14,153
E01020258,20,8,3,18,20,232
E01020259,14,6,1,6,11,154
E01020260,20,9,3,9,8,161
E01020261,15,7,1,10,8,159
E01020262,19,5,3,13,10,176
E01020263,25,10,2,13,14,213
E01020264,17,9,7,16,24,191
E01020265,23,9,2,14,20,211
E01020266,20,6,2,23,14,221
E01020267,19,7,3,17,15,202
E01020268,26,11,4,10,8,198
E01020269,26,15,6,12,26,236
E01020270,21,6,1,15,32,212
E01020271,11,5,3,22,23,182
E01020272,12,4,1,32,24,210
E01020273,16,6,1,12,14,179
E01020274,17,3,1,13,9,179
E01020275,16,7,1,11,18,179
E01020276,22,9,1,13,10,191
E01020277,18,6,2,26,29,246
E01020278,14,5,0,21,17,215
E01020279,21,7,0,29,74,332
E01020280,17,5,2,36,51,294
E01020281,20,9,2,29,25,258
E01020282,17,9,3,16,20,191
E01020283,22,10,1,16,18,206
E01020284,13,4,1,24,34,241
E01020285,12,5,2,25,39,231
E01020286,20,7,1,18,20,223
E01020287,20,7,2,18,12,219
E01020288,20,7,1,17,22,228
E01020289,23,9,1,12,14,225
E01020290,23,9,3,14,19,237
E01020291,19,5,1,16,24,226
E01020292,17,8,1,16,15,207
E01020293,24,8,2,21,24,287
E01020294,21,12,4,18,29,239
E01020295,22,7,4,15,14,214
E01020296,21,6,1,16,14,210
E01020297,18,8,2,10,22,175
E01020298,36,15,4,13,20,261
E01020299,27,14,2,13,17,248
E01020300,26,11,4,17,23,233
E01020301,23,7,2,23,26,273
E01020302,25,6,2,17,23,243
E01020303,22,8,2,14,15,217
E01020304,19,8,2,23,27,218
E01020305,10,5,2,10,17,144
E01020306,14,5,1,14,17,147
E01020307,15,7,2,24,25,192
E01020308,21,6,2,21,21,255
E01020309,23,5,1,19,18,244
E01020310,36,16,4,18,33,312
E01020311,29,9,2,17,25,285
E01020312,26,8,1,12,10,220
E01020313,12,6,2,16,18,171
E01020314,20,7,2,15,13,227
E01020315,17,8,4,14,16,182
E01020316,28,8,2,15,21,241
E01020317,18,6,2,10,14,198
E01020318,22,9,2,10,13,182
E01020319,20,6,1,16,15,220
E01020320,25,8,2,14,21,243
E01020321,24,9,3,23,38,302
E01020322,27,9,3,22,41,321
E01020323,14,4,1,27,68,391
E01020324,18,9,2,12,10,201
E01020325,19,5,1,20,18,217
E01020326,19,7,2,20,22,266
E01020327,20,11,2,19,32,222
E01020328,14,5,1,26,41,252
E01020329,20,8,2,16,21,220
E01020330,18,11,4,23,28,241
E01020331,19,9,3,16,15,203
E01020332,22,8,3,19,36,229
E01020333,22,9,2,21,19,243
E01020334,19,9,2,19,33,217
E01020335,23,11,5,12,14,202
E01020336,22,11,2,14,7,176
