Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020076,30,41,5,6,9,109
E01020077,33,46,4,6,9,104
E01020078,21,77,6,12,16,112
E01020079,29,53,5,9,13,114
E01020080,25,53,2,3,4,75
E01020081,33,51,5,8,9,118
E01020082,28,37,3,4,7,79
E01020083,43,52,6,9,14,143
E01020084,31,71,5,6,8,98
E01020085,20,23,3,6,13,68
E01020086,32,43,3,4,6,77
E01020087,65,92,5,9,13,218
E01020088,48,67,6,7,9,140
E01020089,38,84,5,7,14,111
E01020090,31,63,3,4,9,93
E01020091,30,47,3,4,7,75
E01020092,36,69,2,3,5,80
E01020093,26,76,3,6,10,90
E01020094,41,131,11,19,18,186
E01020095,18,60,8,12,16,106
E01020096,35,95,9,15,15,142
E01020097,65,87,7,8,17,237
E01020098,55,91,5,5,10,152
E01020099,39,55,3,3,5,98
E01020100,32,54,4,5,4,115
E01020101,38,59,4,4,7,93
E01020102,17,31,4,6,9,71
E01020103,25,38,10,15,15,129
E01020104,14,13,6,14,10,79
E01020105,30,49,4,7,8,82
E01020106,36,63,2,2,3,73
E01020107,39,111,2,5,6,103
E01020108,55,57,7,6,13,150
E01020109,26,41,3,4,8,74
E01020110,29,54,18,30,16,133
E01020111,26,61,8,9,11,122
E01020112,43,58,11,15,18,175
E01020113,36,77,7,14,15,163
E01020114,25,56,5,9,10,113
E01020115,31,45,2,3,7,80
E01020116,32,70,7,11,12,150
E01020117,40,53,3,3,9,102
E01020118,28,31,6,10,13,104
E01020119,39,70,3,3,5,111
E01020120,33,60,5,4,9,103
E01020121,41,59,5,7,13,126
E01020122,40,55,5,8,7,112
E01020123,35,57,5,6,8,92
E01020124,24,71,3,7,4,83
E01020125,33,57,2,3,5,72
E01020126,53,86,4,7,10,174
E01020127,39,57,6,5,11,124
E01020128,25,47,2,3,6,73
E01020129,24,41,5,10,11,100
E01020130,20,31,7,15,16,109
E01020131,53,60,9,12,19,211
E01020132,33,75,4,6,10,95
E01020133,24,42,2,7,8,77
E01020134,20,50,4,9,11,91
E01020135,39,91,7,9,12,138
E01020136,37,80,5,6,11,113
E01020137,25,86,6,6,7,99
E01020138,71,117,9,9,17,237
E01020139,25,55,7,12,10,116
E01020140,33,58,4,5,9,110
E01020141,32,32,9,15,19,144
E01020142,46,73,5,9,12,160
E01020143,55,48,6,8,12,147
E01020144,12,8,3,5,8,56
E01020145,35,53,16,20,11,155
E01020146,18,29,2,6,7,57
E01020147,54,77,4,5,8,143
E01020148,27,27,3,3,6,74
E01020149,29,35,3,4,6,79
E01020150,40,86,4,3,7,97
E01020151,46,73,2,3,4,96
E01020152,34,103,2,4,6,111
E01020153,42,50,2,2,5,95
E01020154,19,18,15,14,9,90
E01020155,23,45,5,8,10,93
E01020156,44,73,4,5,9,119
E01020157,52,77,7,5,10,157
E01020158,30,46,4,4,8,94
E01020159,31,47,3,4,8,103
E01020160,34,55,6,6,9,119
E01020161,56,150,8,10,10,145
E01020162,23,13,3,5,7,61
E01020163,18,38,4,5,8,72
E01020164,23,24,5,3,7,73
E01020165,16,18,3,6,8,58
E01020166,24,36,3,3,5,67
E01020167,17,23,3,3,6,54
E01020168,53,120,5,7,7,152
E01020169,36,71,6,10,11,115
E01020170,48,75,5,4,8,131
E01020171,48,86,4,4,6,126
E01020172,53,76,3,6,7,128
E01020173,37,61,2,3,3,83
E01020174,46,75,3,3,7,120
E01020175,66,113,3,4,7,158
E01020176,25,53,1,3,4,62
E01020177,27,76,3,4,6,89
E01020178,68,105,4,4,8,156
E01020179,56,119,4,6,7,154
E01020180,50,86,7,11,15,160
E01020181,35,93,6,5,7,113
E01020182,24,33,5,7,8,81
E01020183,38,88,5,9,8,125
E01020184,42,70,6,7,15,153
E01020185,32,49,1,1,5,72
E01020186,45,63,2,1,4,85
E01020187,36,67,4,7,10,106
E01020188,54,58,4,4,9,131
E01020189,56,106,9,9,14,196
E01020190,51,82,4,3,10,119
E01020191,31,37,9,32,24,159
E01020192,36,66,3,2,5,91
E01020193,24,46,3,4,8,86
E01020194,17,29,3,4,7,65
E01020195,32,52,7,5,9,112
E01020196,49,83,7,11,12,144
E01020197,29,50,2,4,6,79
E01020198,29,39,4,8,13,112
E01020199,36,64,5,10,13,134
E01020200,27,49,2,2,4,70
E01020201,52,93,1,3,4,99
E01020202,55,107,2,4,7,141
E01020203,37,98,3,2,6,98
E01020204,17,18,5,9,12,72
E01020205,35,74,3,2,5,88
E01020206,25,55,3,5,7,77
E01020207,23,69,4,7,10,87
E01020208,21,48,4,6,7,69
E01020209,30,36,4,9,6,76
E01020210,23,42,2,3,5,65
E01020211,31,37,11,17,15,139
E01020212,19,44,6,8,11,95
E01020213,38,50,3,7,7,94
E01020214,32,63,5,6,7,93
E01020215,26,48,2,2,4,75
E01020216,30,52,11,14,17,149
E01020217,37,95,7,15,14,133
E01020218,20,55,8,18,16,132
E01020219,28,41,6,10,11,101
E01020220,26,45,6,5,9,86
E01020221,35,51,5,7,10,112
E01020222,18,29,2,4,6,56
E01020223,37,49,4,5,12,110
E01020224,13,17,5,7,9,53
E01020225,22,38,6,13,11,98
E01020226,29,93,2,4,7,92
E01020227,32,92,5,7,7,96
E01020228,57,154,6,11,10,189
E01020229,70,107,7,19,14,245
E01020230,42,65,5,4,8,117
E01020231,33,70,4,4,7,98
E01020232,31,40,6,7,11,96
E01020233,58,106,4,3,5,120
E01020234,34,59,6,9,13,119
E01020235,50,109,4,5,9,116
E01020236,26,44,2,3,4,65
E01020237,36,48,3,4,9,101
E01020238,29,52,2,2,4,63
E01020239,26,55,2,2,4,64
E01020240,30,73,3,8,10,94
E01020241,32,42,6,7,11,104
E01020242,22,34,3,8,10,74
E01020243,25,35,3,3,7,77
E01020244,28,59,3,4,7,88
E01020245,30,48,3,4,8,91
E01020246,22,21,4,5,6,72
E01020247,34,84,6,11,13,138
E01020248,38,50,3,5,7,101
E01020249,34,54,3,2,5,79
E01020250,33,69,4,5,7,85
E01020251,21,42,5,5,8,75
E01020252,27,82,5,9,12,126
E01020253,15,19,4,5,8,55
E01020254,26,56,7,9,10,102
E01020255,34,47,4,4,7,88
E01020256,24,48,4,4,9,88
E01020257,22,34,3,3,4,57
E01020258,34,71,4,5,7,103
E01020259,27,47,2,3,5,83
E01020260,34,76,2,2,3,83
E01020261,25,45,2,2,5,75
E01020262,43,73,5,4,7,138
E01020263,50,86,3,4,7,126
E01020264,40,149,5,10,10,143
E01020265,35,58,2,4,8,83
E01020266,31,43,4,3,6,82
E01020267,33,65,4,4,6,93
E01020268,44,95,2,2,9,101
E01020269,67,201,5,12,13,232
E01020270,35,39,3,7,7,87
E01020271,25,66,8,9,12,122
E01020272,27,39,11,10,16,137
E01020273,28,38,3,3,7,81
E01020274,33,27,3,3,7,89
E01020275,37,62,4,7,6,127
E01020276,43,67,3,3,8,107
E01020277,47,72,12,14,22,211
E01020278,29,36,5,4,9,101
E01020279,49,50,10,30,25,210
E01020280,46,62,16,24,26,217
E01020281,34,60,6,6,10,109
E01020282,39,101,6,8,10,145
E01020283,44,71,4,5,6,109
E01020284,30,48,8,14,19,158
E01020285,28,50,9,16,18,149
E01020286,47,58,6,8,12,163
E01020287,46,77,6,5,11,164
E01020288,46,66,6,9,13,161
E01020289,54,74,4,6,9,171
E01020290,53,97,5,8,13,180
E01020291,44,42,6,10,11,158
E01020292,38,68,6,6,13,160
E01020293,55,75,7,10,19,207
E01020294,49,132,6,12,16,177
E01020295,43,88,4,4,8,120
E01020296,41,45,4,4,5,111
E01020297,48,84,4,10,12,158
E01020298,61,112,3,5,9,134
E01020299,53,107,3,5,9,139
E01020300,45,94,4,6,6,110
E01020301,46,59,6,7,8,131
E01020302,57,66,6,9,13,177
E01020303,44,66,4,4,5,114
E01020304,38,70,6,7,10,108
E01020305,24,50,3,7,9,99
E01020306,24,32,3,4,7,59
