Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02003156,45,41,76,68,43,273
E02003157,36,28,53,56,30,203
E02003158,22,20,41,47,48,178
E02003159,29,29,48,49,29,184
E02003161,48,34,48,56,32,218
E02003163,22,21,45,67,71,226
E02003164,27,21,53,65,61,227
E02003165,29,23,60,57,44,213
E02003166,58,47,96,95,58,353
E02003167,43,38,62,80,76,299
E02003168,26,18,49,66,60,219
E02003169,18,10,33,49,57,167
E02003170,38,23,63,92,95,310
E02003171,29,24,54,69,64,240
E02004129,20,14,42,57,51,185
E02004130,26,16,38,42,46,168
E02004131,19,17,38,37,29,140
E02004132,22,17,50,56,39,184
E02004133,34,27,57,66,66,249
E02004134,34,37,73,69,44,259
E02004135,20,12,37,59,60,188
E02004136,23,13,49,56,51,192
E02004137,12,8,24,38,37,119
E02004138,20,13,38,56,79,206
E02004139,20,15,41,47,52,175
E02004140,12,7,20,37,56,132
E02004141,26,14,43,55,42,180
E02004142,11,11,31,36,30,120
E02004143,24,18,48,53,45,188
E02004144,16,14,40,43,45,159
E02004145,15,9,37,45,67,173
E02004146,32,27,63,61,43,226
E02004147,44,38,58,58,34,232
E02004148,23,17,39,49,62,189
E02004149,242,23,38,48,39,391
E02004150,84,38,52,45,25,244
E02004151,38,35,65,57,44,239
E02004152,251,36,33,27,21,368
E02004153,40,47,64,53,27,231
E02004154,84,45,52,34,24,238
E02004155,41,39,61,60,45,245
E02004156,156,75,58,48,35,371
E02004157,31,37,47,39,30,184
E02004158,45,54,76,58,35,268
E02004159,35,42,65,58,37,238
E02004160,24,22,48,47,37,178
E02004161,46,44,67,57,31,245
E02004162,31,34,47,42,29,182
E02004163,28,26,55,49,55,213
E02004164,27,19,53,73,52,224
E02004165,21,17,37,41,37,153
E02004166,21,16,43,46,33,159
E02004167,43,34,59,51,36,224
