Label,Indicator,Year,Devon Town,Value
GCSE 2017,GCSE,2017,Great Torrington,
GCSE 2017,GCSE,2017,Holsworthy,
GCSE 2017,GCSE,2017,Honiton,
GCSE 2017,GCSE,2017,Ilfracombe,
GCSE 2017,GCSE,2017,Ivybridge,
GCSE 2017,GCSE,2017,Kingsbridge,
GCSE 2017,GCSE,2017,Lynton and Lynmouth,
GCSE 2017,GCSE,2017,Moretonhampstead,
GCSE 2017,GCSE,2017,Newton Abbot,
GCSE 2017,GCSE,2017,Okehampton,
GCSE 2017,GCSE,2017,Ottery St Mary,
GCSE 2017,GCSE,2017,Seaton,
GCSE 2017,GCSE,2017,Sidmouth,
GCSE 2017,GCSE,2017,South Molton,
GCSE 2017,GCSE,2017,Tavistock,
GCSE 2017,GCSE,2017,Teignmouth,
GCSE 2017,GCSE,2017,Tiverton,
GCSE 2017,GCSE,2017,Totnes,
GCSE 2018,GCSE,2018,Ashburton/Buckfastleigh,
GCSE 2018,GCSE,2018,Axminster,
GCSE 2018,GCSE,2018,Barnstaple,
GCSE 2018,GCSE,2018,Bideford/Northam,
GCSE 2018,GCSE,2018,Braunton,
GCSE 2018,GCSE,2018,Crediton,
GCSE 2018,GCSE,2018,Cullompton,
GCSE 2018,GCSE,2018,Dartmouth,
GCSE 2018,GCSE,2018,Dawlish,
GCSE 2018,GCSE,2018,Exeter,
GCSE 2018,GCSE,2018,Exmouth,
GCSE 2018,GCSE,2018,Great Torrington,
GCSE 2018,GCSE,2018,Holsworthy,
GCSE 2018,GCSE,2018,Honiton,
GCSE 2018,GCSE,2018,Ilfracombe,
GCSE 2018,GCSE,2018,Ivybridge,
GCSE 2018,GCSE,2018,Kingsbridge,
GCSE 2018,GCSE,2018,Lynton and Lynmouth,
GCSE 2018,GCSE,2018,Moretonhampstead,
GCSE 2018,GCSE,2018,Newton Abbot,
GCSE 2018,GCSE,2018,Okehampton,
GCSE 2018,GCSE,2018,Ottery St Mary,
GCSE 2018,GCSE,2018,Seaton,
GCSE 2018,GCSE,2018,Sidmouth,
GCSE 2018,GCSE,2018,South Molton,
GCSE 2018,GCSE,2018,Tavistock,
GCSE 2018,GCSE,2018,Teignmouth,
GCSE 2018,GCSE,2018,Tiverton,
GCSE 2018,GCSE,2018,Totnes,
IAPT 2015,IAPT,2015,Ashburton/Buckfastleigh,2570.153878
IAPT 2015,IAPT,2015,Axminster,1357.816793
IAPT 2015,IAPT,2015,Barnstaple,2592.691961
IAPT 2015,IAPT,2015,Bideford/Northam,2383.558743
IAPT 2015,IAPT,2015,Braunton,1503.274076
IAPT 2015,IAPT,2015,Crediton,1688.286929
IAPT 2015,IAPT,2015,Cullompton,1482.043557
IAPT 2015,IAPT,2015,Dartmouth,1859.203297
IAPT 2015,IAPT,2015,Dawlish,2336.704252
IAPT 2015,IAPT,2015,Exeter,1873.809809
IAPT 2015,IAPT,2015,Exmouth,1636.396785
IAPT 2015,IAPT,2015,Great Torrington,2210.537802
IAPT 2015,IAPT,2015,Holsworthy,1912.926131
IAPT 2015,IAPT,2015,Honiton,1795.887491
IAPT 2015,IAPT,2015,Ilfracombe,2239.310475
IAPT 2015,IAPT,2015,Ivybridge,1940.054135
IAPT 2015,IAPT,2015,Kingsbridge,1885.000266
IAPT 2015,IAPT,2015,Lynton and Lynmouth,962.2880915
IAPT 2015,IAPT,2015,Moretonhampstead,1425.710237
IAPT 2015,IAPT,2015,Newton Abbot,2942.796263
IAPT 2015,IAPT,2015,Okehampton,1462.120071
IAPT 2015,IAPT,2015,Ottery St Mary,2352.945647
IAPT 2015,IAPT,2015,Seaton,1715.855166
IAPT 2015,IAPT,2015,Sidmouth,1905.962046
IAPT 2015,IAPT,2015,South Molton,2337.790174
IAPT 2015,IAPT,2015,Tavistock,1641.425064
IAPT 2015,IAPT,2015,Teignmouth,2831.837297
IAPT 2015,IAPT,2015,Tiverton,1682.54305
IAPT 2015,IAPT,2015,Totnes,2752.190743
IAPT 2016,IAPT,2016,Ashburton/Buckfastleigh,
IAPT 2016,IAPT,2016,Axminster,
IAPT 2016,IAPT,2016,Barnstaple,
IAPT 2016,IAPT,2016,Bideford/Northam,
IAPT 2016,IAPT,2016,Braunton,
IAPT 2016,IAPT,2016,Crediton,
IAPT 2016,IAPT,2016,Cullompton,
IAPT 2016,IAPT,2016,Dartmouth,
IAPT 2016,IAPT,2016,Dawlish,
IAPT 2016,IAPT,2016,Exeter,
IAPT 2016,IAPT,2016,Exmouth,
IAPT 2016,IAPT,2016,Great Torrington,
IAPT 2016,IAPT,2016,Holsworthy,
IAPT 2016,IAPT,2016,Honiton,
IAPT 2016,IAPT,2016,Ilfracombe,
IAPT 2016,IAPT,2016,Ivybridge,
IAPT 2016,IAPT,2016,Kingsbridge,
IAPT 2016,IAPT,2016,Lynton and Lynmouth,
IAPT 2016,IAPT,2016,Moretonhampstead,
IAPT 2016,IAPT,2016,Newton Abbot,
IAPT 2016,IAPT,2016,Okehampton,
IAPT 2016,IAPT,2016,Ottery St Mary,
IAPT 2016,IAPT,2016,Seaton,
IAPT 2016,IAPT,2016,Sidmouth,
IAPT 2016,IAPT,2016,South Molton,
IAPT 2016,IAPT,2016,Tavistock,
IAPT 2016,IAPT,2016,Teignmouth,
IAPT 2016,IAPT,2016,Tiverton,
IAPT 2016,IAPT,2016,Totnes,
IAPT 2017,IAPT,2017,Ashburton/Buckfastleigh,
IAPT 2017,IAPT,2017,Axminster,
IAPT 2017,IAPT,2017,Barnstaple,
IAPT 2017,IAPT,2017,Bideford/Northam,
IAPT 2017,IAPT,2017,Braunton,
IAPT 2017,IAPT,2017,Crediton,
IAPT 2017,IAPT,2017,Cullompton,
IAPT 2017,IAPT,2017,Dartmouth,
IAPT 2017,IAPT,2017,Dawlish,
IAPT 2017,IAPT,2017,Exeter,
IAPT 2017,IAPT,2017,Exmouth,
IAPT 2017,IAPT,2017,Great Torrington,
IAPT 2017,IAPT,2017,Holsworthy,
IAPT 2017,IAPT,2017,Honiton,
IAPT 2017,IAPT,2017,Ilfracombe,
IAPT 2017,IAPT,2017,Ivybridge,
IAPT 2017,IAPT,2017,Kingsbridge,
IAPT 2017,IAPT,2017,Lynton and Lynmouth,
IAPT 2017,IAPT,2017,Moretonhampstead,
IAPT 2017,IAPT,2017,Newton Abbot,
IAPT 2017,IAPT,2017,Okehampton,
IAPT 2017,IAPT,2017,Ottery St Mary,
IAPT 2017,IAPT,2017,Seaton,
IAPT 2017,IAPT,2017,Sidmouth,
IAPT 2017,IAPT,2017,South Molton,
IAPT 2017,IAPT,2017,Tavistock,
IAPT 2017,IAPT,2017,Teignmouth,
IAPT 2017,IAPT,2017,Tiverton,
IAPT 2017,IAPT,2017,Totnes,
IAPT 2018,IAPT,2018,Ashburton/Buckfastleigh,
IAPT 2018,IAPT,2018,Axminster,
IAPT 2018,IAPT,2018,Barnstaple,
IAPT 2018,IAPT,2018,Bideford/Northam,
IAPT 2018,IAPT,2018,Braunton,
IAPT 2018,IAPT,2018,Crediton,
IAPT 2018,IAPT,2018,Cullompton,
IAPT 2018,IAPT,2018,Dartmouth,
IAPT 2018,IAPT,2018,Dawlish,
IAPT 2018,IAPT,2018,Exeter,
IAPT 2018,IAPT,2018,Exmouth,
IAPT 2018,IAPT,2018,Great Torrington,
IAPT 2018,IAPT,2018,Holsworthy,
IAPT 2018,IAPT,2018,Honiton,
IAPT 2018,IAPT,2018,Ilfracombe,
IAPT 2018,IAPT,2018,Ivybridge,
IAPT 2018,IAPT,2018,Kingsbridge,
IAPT 2018,IAPT,2018,Lynton and Lynmouth,
IAPT 2018,IAPT,2018,Moretonhampstead,
IAPT 2018,IAPT,2018,Newton Abbot,
IAPT 2018,IAPT,2018,Okehampton,
IAPT 2018,IAPT,2018,Ottery St Mary,
IAPT 2018,IAPT,2018,Seaton,
IAPT 2018,IAPT,2018,Sidmouth,
IAPT 2018,IAPT,2018,South Molton,
IAPT 2018,IAPT,2018,Tavistock,
IAPT 2018,IAPT,2018,Teignmouth,
IAPT 2018,IAPT,2018,Tiverton,
IAPT 2018,IAPT,2018,Totnes,
IMD RANK 2004,IMD rank,2004,Ashburton/Buckfastleigh,14396
IMD RANK 2004,IMD rank,2004,Axminster,20498
IMD RANK 2004,IMD rank,2004,Barnstaple,15656
IMD RANK 2004,IMD rank,2004,Bideford/Northam,13562
IMD RANK 2004,IMD rank,2004,Braunton,20434
IMD RANK 2004,IMD rank,2004,Crediton,17321
IMD RANK 2004,IMD rank,2004,Cullompton,20111
IMD RANK 2004,IMD rank,2004,Dartmouth,17275
IMD RANK 2004,IMD rank,2004,Dawlish,13798
IMD RANK 2004,IMD rank,2004,Exeter,15778
IMD RANK 2004,IMD rank,2004,Exmouth,20882
IMD RANK 2004,IMD rank,2004,Great Torrington,15225
IMD RANK 2004,IMD rank,2004,Holsworthy,13144
IMD RANK 2004,IMD rank,2004,Honiton,19177
IMD RANK 2004,IMD rank,2004,Ilfracombe,10482
IMD RANK 2004,IMD rank,2004,Ivybridge,23238
IMD RANK 2004,IMD rank,2004,Kingsbridge,17902
IMD RANK 2004,IMD rank,2004,Lynton and Lynmouth,15878
IMD RANK 2004,IMD rank,2004,Moretonhampstead,19673
IMD RANK 2004,IMD rank,2004,Newton Abbot,18682
IMD RANK 2004,IMD rank,2004,Okehampton,15297
IMD RANK 2004,IMD rank,2004,Ottery St Mary,24687
IMD RANK 2004,IMD rank,2004,Seaton,22207
IMD RANK 2004,IMD rank,2004,Sidmouth,24881
IMD RANK 2004,IMD rank,2004,South Molton,15641
IMD RANK 2004,IMD rank,2004,Tavistock,19379
IMD RANK 2004,IMD rank,2004,Teignmouth,16413
IMD RANK 2004,IMD rank,2004,Tiverton,15509
IMD RANK 2004,IMD rank,2004,Totnes,17211
IMD RANK 2007,IMD rank,2007,Ashburton/Buckfastleigh,14420
IMD RANK 2007,IMD rank,2007,Axminster,18686
IMD RANK 2007,IMD rank,2007,Barnstaple,16075
IMD RANK 2007,IMD rank,2007,Bideford/Northam,13591
IMD RANK 2007,IMD rank,2007,Braunton,22338
IMD RANK 2007,IMD rank,2007,Crediton,17102
IMD RANK 2007,IMD rank,2007,Cullompton,20053
IMD RANK 2007,IMD rank,2007,Dartmouth,17229
IMD RANK 2007,IMD rank,2007,Dawlish,14062
IMD RANK 2007,IMD rank,2007,Exeter,16596
IMD RANK 2007,IMD rank,2007,Exmouth,20325
IMD RANK 2007,IMD rank,2007,Great Torrington,15523
IMD RANK 2007,IMD rank,2007,Holsworthy,13280
IMD RANK 2007,IMD rank,2007,Honiton,18103
IMD RANK 2007,IMD rank,2007,Ilfracombe,10945
IMD RANK 2007,IMD rank,2007,Ivybridge,23312
IMD RANK 2007,IMD rank,2007,Kingsbridge,18411
IMD RANK 2007,IMD rank,2007,Lynton and Lynmouth,17805
IMD RANK 2007,IMD rank,2007,Moretonhampstead,18582
IMD RANK 2007,IMD rank,2007,Newton Abbot,18451
IMD RANK 2007,IMD rank,2007,Okehampton,15031
IMD RANK 2007,IMD rank,2007,Ottery St Mary,24244
IMD RANK 2007,IMD rank,2007,Seaton,21093
IMD RANK 2007,IMD rank,2007,Sidmouth,23481
IMD RANK 2007,IMD rank,2007,South Molton,15133
IMD RANK 2007,IMD rank,2007,Tavistock,18608
IMD RANK 2007,IMD rank,2007,Teignmouth,16334
IMD RANK 2007,IMD rank,2007,Tiverton,15297
IMD RANK 2007,IMD rank,2007,Totnes,16628
IMD RANK 2010,IMD rank,2010,Ashburton/Buckfastleigh,15327
IMD RANK 2010,IMD rank,2010,Axminster,18892
IMD RANK 2010,IMD rank,2010,Barnstaple,16137
IMD RANK 2010,IMD rank,2010,Bideford/Northam,13796
IMD RANK 2010,IMD rank,2010,Braunton,23029
IMD RANK 2010,IMD rank,2010,Crediton,17355
IMD RANK 2010,IMD rank,2010,Cullompton,20253
IMD RANK 2010,IMD rank,2010,Dartmouth,18058
IMD RANK 2010,IMD rank,2010,Dawlish,14814
IMD RANK 2010,IMD rank,2010,Exeter,17329
IMD RANK 2010,IMD rank,2010,Exmouth,20492
IMD RANK 2010,IMD rank,2010,Great Torrington,16403
IMD RANK 2010,IMD rank,2010,Holsworthy,14340
IMD RANK 2010,IMD rank,2010,Honiton,17722
IMD RANK 2010,IMD rank,2010,Ilfracombe,10918
IMD RANK 2010,IMD rank,2010,Ivybridge,23919
IMD RANK 2010,IMD rank,2010,Kingsbridge,18198
IMD RANK 2010,IMD rank,2010,Lynton and Lynmouth,17246
IMD RANK 2010,IMD rank,2010,Moretonhampstead,20047
IMD RANK 2010,IMD rank,2010,Newton Abbot,19651
IMD RANK 2010,IMD rank,2010,Okehampton,15666
IMD RANK 2010,IMD rank,2010,Ottery St Mary,23808
IMD RANK 2010,IMD rank,2010,Seaton,20774
IMD RANK 2010,IMD rank,2010,Sidmouth,23305
IMD RANK 2010,IMD rank,2010,South Molton,15517
IMD RANK 2010,IMD rank,2010,Tavistock,18743
IMD RANK 2010,IMD rank,2010,Teignmouth,17917
IMD RANK 2010,IMD rank,2010,Tiverton,15579
IMD RANK 2010,IMD rank,2010,Totnes,17230
IMD RANK 2015,IMD rank,2015,Ashburton/Buckfastleigh,15159
IMD RANK 2015,IMD rank,2015,Axminster,19683
IMD RANK 2015,IMD rank,2015,Barnstaple,16046
IMD RANK 2015,IMD rank,2015,Bideford/Northam,13286
IMD RANK 2015,IMD rank,2015,Braunton,24354
IMD RANK 2015,IMD rank,2015,Crediton,16721
IMD RANK 2015,IMD rank,2015,Cullompton,20883
IMD RANK 2015,IMD rank,2015,Dartmouth,18378
IMD RANK 2015,IMD rank,2015,Dawlish,14783
IMD RANK 2015,IMD rank,2015,Exeter,18234
IMD RANK 2015,IMD rank,2015,Exmouth,21682
IMD RANK 2015,IMD rank,2015,Great Torrington,15041
IMD RANK 2015,IMD rank,2015,Holsworthy,10995
IMD RANK 2015,IMD rank,2015,Honiton,18609
IMD RANK 2015,IMD rank,2015,Ilfracombe,10904
IMD RANK 2015,IMD rank,2015,Ivybridge,23679
IMD RANK 2015,IMD rank,2015,Kingsbridge,18379
IMD RANK 2015,IMD rank,2015,Lynton and Lynmouth,12584
IMD RANK 2015,IMD rank,2015,Moretonhampstead,19686
IMD RANK 2015,IMD rank,2015,Newton Abbot,19141
IMD RANK 2015,IMD rank,2015,Okehampton,14633
IMD RANK 2015,IMD rank,2015,Ottery St Mary,24707
IMD RANK 2015,IMD rank,2015,Seaton,22575
IMD RANK 2015,IMD rank,2015,Sidmouth,25020
IMD RANK 2015,IMD rank,2015,South Molton,13353
IMD RANK 2015,IMD rank,2015,Tavistock,18067
IMD RANK 2015,IMD rank,2015,Teignmouth,18512
IMD RANK 2015,IMD rank,2015,Tiverton,15777
IMD RANK 2015,IMD rank,2015,Totnes,16977
IMD RANK XXXX,IMD rank,,Ashburton/Buckfastleigh,
IMD RANK XXXX,IMD rank,,Axminster,
IMD RANK XXXX,IMD rank,,Barnstaple,
IMD RANK XXXX,IMD rank,,Bideford/Northam,
IMD RANK XXXX,IMD rank,,Braunton,
IMD RANK XXXX,IMD rank,,Crediton,
IMD RANK XXXX,IMD rank,,Cullompton,
IMD RANK XXXX,IMD rank,,Dartmouth,
IMD RANK XXXX,IMD rank,,Dawlish,
IMD RANK XXXX,IMD rank,,Exeter,
IMD RANK XXXX,IMD rank,,Exmouth,
IMD RANK XXXX,IMD rank,,Great Torrington,
IMD RANK XXXX,IMD rank,,Holsworthy,
IMD RANK XXXX,IMD rank,,Honiton,
IMD RANK XXXX,IMD rank,,Ilfracombe,
IMD RANK XXXX,IMD rank,,Ivybridge,
IMD RANK XXXX,IMD rank,,Kingsbridge,
