Area,2005_LCI,2005_UCI,2006_LCI,2006_UCI,2007_LCI,2007_UCI,2008_LCI,2008_UCI,2009_LCI,2009_UCI,2010_LCI,2010_UCI,2011_LCI,2011_UCI,2012_LCI,2012_UCI,2013_LCI,2013_UCI,2014_LCI,2014_UCI,2015_LCI,2015_UCI,2016_LCI,2016_UCI,2017_LCI,2017_UCI
Efford and Lipson,0.003179447,0.00348107,0.003036128,0.003334089,0.003221755,0.003513859,0.002955659,0.003253814,0.004057434,0.004338286,0.00387003,0.004154415,0.003905765,0.004186179,0.003991495,0.004264935,0.003661827,0.003948338,0.003530265,0.003807545,0.002750906,0.003037717,0.003004614,0.003288478,,
Eggbuckland,0.001972243,0.002329053,0.002082802,0.002437184,0.002219949,0.002565522,0.001932547,0.002284799,0.003223604,0.00356391,0.003063103,0.003411315,0.002982846,0.003333183,0.002778194,0.003132732,0.002505002,0.00285431,0.002564526,0.002928418,0.002076068,0.002446117,0.00178331,0.002157264,,
Ellacombe,0.004207504,0.00479482,0.004803039,0.005384722,0.004970138,0.005544079,0.004594154,0.005171069,0.006433379,0.006975656,0.006446816,0.006985673,0.006774538,0.00731273,0.007160015,0.007698576,0.006685457,0.007221482,0.006849137,0.00739882,0.005097879,0.005687656,0.0049396,0.00553255,,
Erme Valley,0.002317378,0.00336462,0.002776364,0.003809091,0.002889823,0.003909917,0.002328165,0.003341968,0.004233811,0.005201536,0.003383747,0.004371763,0.003932767,0.004889517,0.003898352,0.004859256,0.003495975,0.004481805,0.00342606,0.004392566,0.002135637,0.003140567,0.002135637,0.003140567,,
Exbourne,0.003994584,0.007380002,0.003111251,0.006638982,0.004346116,0.007658092,0.002402519,0.00579394,0.007030763,0.010143535,0.005278785,0.008447144,0.004910924,0.008071799,0.005596921,0.00875261,0.004675427,0.0079302,0.005484604,0.008773949,0,0.003887755,0,0.003887755,,
Exe Valley,0.00241233,0.005153493,0.003160313,0.005846065,0.003367165,0.005941713,0.003098437,0.005732143,0.00656427,0.008961303,0.005145823,0.007641464,0.004521893,0.007082069,0.006336379,0.008790479,0.005083987,0.007550275,0.00557544,0.008161029,0.002857644,0.005618477,0.002857644,0.005618477,,
Exmouth Brixington,0.002189025,0.002984256,0.002489317,0.003276941,0.002392604,0.003165739,0.002499693,0.003275044,0.004126623,0.004882307,0.003287477,0.004070856,0.003439337,0.004220831,0.003196136,0.003987482,0.002637518,0.003424835,0.002598185,0.003403658,0.001388289,0.002233725,0.002074299,0.002893911,,
Exmouth Halsdon,0.001874373,0.002692192,0.002494503,0.003283747,0.002217885,0.003003401,0.00205794,0.002847712,0.003526099,0.00428539,0.003277996,0.004049836,0.002873261,0.003648692,0.00364686,0.0044014,0.00251905,0.003300323,0.002532121,0.003317393,0.002021504,0.00282045,0.001716121,0.002525066,,
Exmouth Littleham,0.002850126,0.003699906,0.003228128,0.004037828,0.00284819,0.00365436,0.003169568,0.003964871,0.004973775,0.005759317,0.004180142,0.004989445,0.004119871,0.004931669,0.004451463,0.005258359,0.003773799,0.004585007,0.003940003,0.004753452,0.002455,0.003302744,0.002714538,0.003555552,,
Exmouth Town,0.003508751,0.004144893,0.003362884,0.004002116,0.003376205,0.004007832,0.002781258,0.003409082,0.004974823,0.005573922,0.004711029,0.005299569,0.004750794,0.005335083,0.005175074,0.005761353,0.003821109,0.004441988,0.003776965,0.004398497,0.002771691,0.003411473,0.003185652,0.003817812,,
Exmouth Withycombe Raleigh,0.002624809,0.003294628,0.003241463,0.003895845,0.002728823,0.003389492,0.002676349,0.003341181,0.004503085,0.005129776,0.004148741,0.004783193,0.00431963,0.004955127,0.004213095,0.004860557,0.003327657,0.003976136,0.003492252,0.004155407,0.002216913,0.0029056,0.002762301,0.003439367,,
Exwick,0.002388696,0.002861478,0.002855386,0.00332051,0.003117636,0.003586396,0.002753131,0.003234501,0.004315728,0.00478036,0.003827988,0.004301952,0.00398711,0.004451432,0.004177455,0.004644508,0.003753027,0.004226907,0.003610602,0.004067212,0.002565801,0.003037994,0.002654187,0.003125063,,
Feniton and Buckerell,0.003487871,0.007438033,0,0.004445259,0.003504672,0.007473657,0.006116231,0.009775661,0.007007618,0.010724564,0.007332492,0.011024447,0.006025589,0.009888134,0.00802021,0.011863152,0.005908964,0.009698368,0.006465745,0.010329186,0.004201874,0.008244022,0,0.004583337,,
Feniton and Buckerell + Ottery St Mary Rural,0,0.002679226,0.00406479,0.006370219,0.002811718,0.005203966,0.003307864,0.005621741,0.004956575,0.00717108,0.004316398,0.006630541,0.003665368,0.006035266,0.004948806,0.007249945,0.003835161,0.006313314,0.004384873,0.00702555,0.002848002,0.005599605,0.004384873,0.00702555,,
Forches and Whiddon Valley,0.005161162,0.006128428,0.005340993,0.006302094,0.004854587,0.005805806,0.004177586,0.005143928,0.005952391,0.006873067,0.005332286,0.006264012,0.00497221,0.005920952,0.005664839,0.006624577,0.005028323,0.00597169,0.00547805,0.006462699,0.003040562,0.004087413,0.003040562,0.004087413,,
Forest,0.004896157,0.008047697,0.006371453,0.009316119,0.00364917,0.006745378,0.005290543,0.008277029,0.004716508,0.007754402,0.003764923,0.006958123,0.00377991,0.006985664,0.007059459,0.010069566,0.005024007,0.008042338,0.005332873,0.008533045,0.003464609,0.006805374,0.003464609,0.006805374,,
Fremington,0.003676085,0.005037559,0.003916713,0.005259241,0.003094647,0.004437692,0.003637015,0.004984274,0.004376458,0.005694532,0.004823235,0.006129864,0.004347476,0.005632896,0.00482919,0.006117258,0.003713383,0.005052357,0.003496065,0.00486836,0.002341317,0.003762101,0.001519876,0.002994518,,
Georgeham and Mortehoe,0.00335638,0.004636571,0.002536852,0.003839333,0.002850245,0.004135348,0.002825411,0.004151067,0.003825816,0.005107641,0.002526351,0.003890374,0.001670369,0.003096878,0.003087772,0.004478547,0.002213841,0.003557905,0.002426457,0.003898443,0.001575181,0.003103214,0.003076811,0.004518893,,
Goodrington-with-Roselands,0.003080364,0.003789933,0.003283014,0.003984113,0.003358985,0.004042645,0.002771104,0.003468164,0.004811301,0.005481918,0.004131217,0.004831003,0.004775691,0.005471598,0.004836984,0.005541399,0.003970337,0.004657509,0.004057703,0.00479558,0.002247926,0.003024974,0.002906627,0.003668095,,
Halberton,0.003517122,0.006204954,0.004211033,0.006748671,0.004037882,0.006472753,0.00346678,0.005890465,0.005351255,0.007737982,0.003832152,0.006308388,0.005626676,0.008041337,0.003896345,0.006413473,0.004306274,0.006746398,0.004224706,0.006770453,0,0.002994596,0.002743856,0.005395716,,
Ham,0.003060589,0.003399248,0.003476725,0.00381039,0.003755801,0.004079239,0.003493542,0.003824964,0.004654993,0.004970533,0.004304579,0.004626394,0.004483091,0.00480882,0.004642939,0.004963626,0.00411653,0.004440821,0.004282017,0.004619505,0.003135853,0.003489847,0.003549987,0.003898393,,
Hartland and Bradworthy,0.00558065,0.007219212,0.005413359,0.007004313,0.004721737,0.006333566,0.004060567,0.005700357,0.005863283,0.007467234,0.004790975,0.006425859,0.006019774,0.007613777,0.005612052,0.007201911,0.00540766,0.007026957,0.005503722,0.007183053,0.002947213,0.004731651,0.003736527,0.00548294,,
Hatherleigh,0.002647121,0.0056529,0.003993638,0.006780485,0.005646943,0.00826489,0.004909925,0.007406741,0.007153482,0.009456293,0.00662131,0.008859542,0.00682786,0.00893796,0.006246257,0.008361823,0.005530219,0.007904507,0.004607059,0.00675241,0.004607059,0.00675241,0.002360254,0.004644159,,
Haytor,0.002820807,0.004650229,0.003356971,0.005163561,0.00165503,0.003540057,0.00262731,0.004469529,0.004558771,0.006339314,0.004099205,0.00587035,0.004442282,0.006233069,0.004164145,0.005962832,0.002668956,0.004540103,0.003087061,0.004955199,0.003087061,0.004955199,0,0.002188148,,
Heanton Punchardon,0.002586803,0.004569938,0.002086106,0.004106492,0.001410589,0.003407765,0.002610714,0.004441402,0.004078723,0.005780727,0.002439781,0.004151634,0.003219332,0.004793184,0.003323875,0.004948134,0.003229841,0.004968883,0.002858195,0.004589309,0.001855663,0.003654182,0.001855663,0.003654182,,
Heavitree,0.002973791,0.003844113,0.003064299,0.003930558,0.002606826,0.00348572,0.003095514,0.003942761,0.004678997,0.005495264,0.004123582,0.004915624,0.004004202,0.004761536,0.004140611,0.004893059,0.003769074,0.004605057,0.003481817,0.004239511,0.002511271,0.003290165,0.002511271,0.003290165,,
Holsworthy Ward,0.003660116,0.004980228,0.004795771,0.006095175,0.003944658,0.00526549,0.003860214,0.005153334,0.006251433,0.007473991,0.006172201,0.007437734,0.005941795,0.007186587,0.007344956,0.008554373,0.007326011,0.0085165,0.007216132,0.008367325,0.004390475,0.005622125,0.004718109,0.005940483,,
Honicknowle,0.003214887,0.003546335,0.003815195,0.004136172,0.003601613,0.003922387,0.003260454,0.003589644,0.004649341,0.004962095,0.004553409,0.004868466,0.004488322,0.004798856,0.004345495,0.004654475,0.004113738,0.004435183,0.004056854,0.004372629,0.003007815,0.003337961,0.003239792,0.003566987,,
Honiton St Michael's,0.003126696,0.003872543,0.003209211,0.003947823,0.002944255,0.0036744,0.002775362,0.003513687,0.004666054,0.005372277,0.004511765,0.005219039,0.004165239,0.004875283,0.0043877,0.005092763,0.003985862,0.004705713,0.004090904,0.004808104,0.002422744,0.00317454,0.003018382,0.003757007,,
Honiton St Paul's,0.003321758,0.004491805,0.00427798,0.00540574,0.003696053,0.00481341,0.003132314,0.004236674,0.004712054,0.005785597,0.005083506,0.006155175,0.005497929,0.006560581,0.005034986,0.006130156,0.004859802,0.00592956,0.005151557,0.006259452,0.00372038,0.004866746,0.00404596,0.005183246,,
Ilfracombe Central,0.006313815,0.007370208,0.007007205,0.00802709,0.006162776,0.007195274,0.004705078,0.0057419,0.007755938,0.00872234,0.006375426,0.007369319,0.006600059,0.007580521,0.007535608,0.008493147,0.007496712,0.008470958,0.007474024,0.008458898,0.003843899,0.004925657,0.004654207,0.005714988,,
Ilfracombe East,0.005026893,0.006985948,0.006507096,0.008407589,0.004433973,0.006419499,0.004098887,0.006095455,0.007202856,0.009126151,0.00601623,0.008056315,0.005611486,0.007615927,0.007513081,0.00954797,0.006073008,0.008039351,0.006095209,0.00816123,0.002343869,0.004612039,0.003609438,0.005789443,,
Ilfracombe West,0.004246853,0.005277916,0.004197087,0.005216395,0.00433968,0.005342424,0.003945693,0.00497283,0.005619662,0.006621008,0.00455854,0.005586469,0.005520652,0.006544024,0.005274602,0.006323304,0.00469865,0.005723093,0.005294489,0.006376714,0.002916965,0.004065041,0.003303597,0.004439497,,
Instow,0.005654368,0.008841737,0.004670624,0.007922108,0.006292524,0.009474415,0.005513655,0.008820061,0.007981212,0.011252775,0.003313151,0.007067466,0.004788643,0.008432328,0.005327409,0.009027509,0.004151779,0.007668594,0.004094862,0.008035414,0.004094862,0.008035414,0.004094862,0.008035414,,
Ipplepen,0.002951635,0.005211661,0.002045993,0.00437351,0,0.002625826,0.002673192,0.004948616,0.006400441,0.008516285,0.004535356,0.006740528,0.004621224,0.006867345,0.005751165,0.007984813,0.004131883,0.006348718,0.003869756,0.006204714,0.002513086,0.004943699,0.002513086,0.004943699,,
Ivybridge Central,0.003881299,0.006223121,0.003077507,0.005432902,0.003959611,0.006206294,0.003870585,0.006067506,0.008105795,0.010103369,0.006406847,0.008477585,0.006120313,0.008245917,0.004702178,0.006890937,0.00556088,0.007659657,0.005679822,0.007886509,0.005679822,0.007886509,0.003807475,0.006105389,,
Ivybridge Filham,0.00265441,0.003549128,0.002567915,0.003454146,0.002873189,0.003745727,0.002662495,0.003540174,0.004473511,0.005345046,0.003765496,0.004649274,0.004090709,0.004977107,0.003830982,0.004740631,0.003089013,0.00399247,0.003366339,0.004316325,0.00247146,0.003446206,0.002799343,0.003764318,,
Ivybridge Woodlands,0.002111673,0.003148732,0.002797839,0.003811226,0.002264553,0.003288154,0.002366201,0.003396395,0.004254581,0.005261998,0.003086305,0.004148659,0.003396668,0.004445135,0.0034509,0.004495557,0.001988439,0.003064295,0.002379549,0.003498106,0.002379549,0.003498106,0.001876252,0.003016785,,
Kenn Valley,0.002266205,0.003089166,0.002848543,0.003641781,0.002435046,0.003238695,0.00280968,0.003618596,0.003868275,0.004652634,0.004071654,0.004854037,0.003972174,0.004769722,0.003923689,0.004733867,0.00271324,0.003522821,0.002818712,0.003616673,0.002343475,0.003153162,0.002591287,0.00339465,,
Kenton with Starcross,0.003638474,0.005273402,0.003478713,0.0051064,0.004850876,0.006467534,0.003679488,0.005332553,0.005711171,0.007274933,0.004475347,0.006126417,0.00402383,0.005649059,0.004753821,0.006416312,0.004249508,0.005863476,0.0050807,0.006811877,0.003006806,0.004826921,0.003006806,0.004826921,,
Kenwith,0.004881247,0.008276829,0.00446194,0.007860835,0.004062954,0.007505538,0,0.003971467,0.005484604,0.008773949,0.006299045,0.009484149,0.004876012,0.008268015,0.005519503,0.008829342,0.003071841,0.006555312,0.00370812,0.007280914,0,0.004045508,0.00370812,0.007280914,,
Kerswell-with-Combe,0.002429022,0.003334056,0.002972072,0.003841899,0.0031699,0.004037125,0.003187433,0.004059365,0.004616359,0.005464885,0.003860235,0.004725233,0.003823967,0.004690592,0.004205794,0.005072428,0.004165126,0.005023637,0.004043166,0.004919555,0.002638579,0.003548874,0.002638579,0.003548874,,
Kingsbridge East,0.005275345,0.008253426,0.005123257,0.008017183,0.003494717,0.006461387,0.004177109,0.0070901,0.009025741,0.011725704,0.007059399,0.009870751,0.006593788,0.009411239,0.00789484,0.010682657,0.007020073,0.009816281,0.007531982,0.010432513,0.003282717,0.00644993,0.003282717,0.00644993,,
Kingsbridge North,0.004790859,0.007020055,0.006355328,0.008456757,0.005208537,0.007236642,0.004210384,0.006260313,0.005939058,0.008003615,0.005225108,0.007323857,0.005081141,0.007123426,0.00568309,0.00776738,0.005939058,0.008003615,0.006103643,0.008172433,0.004581493,0.006715171,0.002347128,0.004618427,,
Kingsteignton East,0.002418652,0.003253997,0.002674455,0.003487527,0.002199397,0.003019777,0.002496895,0.00330329,0.004157006,0.004936037,0.003564256,0.004347563,0.003504662,0.004291898,0.00421897,0.004996935,0.003633825,0.004423757,0.00363188,0.0044214,0.002369281,0.003187778,0.002369281,0.003187778,,
Kingsteignton West,0.001753909,0.002703741,0.002995307,0.0039219,0.002904481,0.003821431,0.002032456,0.002989247,0.005143574,0.006031109,0.004738127,0.005643864,0.00467485,0.0055842,0.004373266,0.005290821,0.004034771,0.004947859,0.004313083,0.0052462,0.002485667,0.003465952,0.002815425,0.003785865,,
Landkey Swimbridge and Taw,0.002834395,0.003748164,0.003084796,0.003942641,0.003342725,0.004203797,0.002723131,0.003620517,0.004021985,0.004885022,0.002901792,0.003799912,0.003513568,0.004393281,0.003608762,0.004488523,0.002541463,0.00344014,0.002648879,0.00356268,0.001985411,0.00292024,0.002338544,0.003261437,,
Lawrence,0.004196171,0.005599393,0.00455785,0.005955845,0.004324375,0.005707525,0.003343955,0.004743975,0.006073685,0.007399248,0.004377928,0.005722064,0.00515151,0.006445465,0.006037779,0.007289219,0.006310489,0.007628944,0.00607947,0.007378233,0.004777533,0.006114732,0.004777533,0.006114732,,
Lew Valley,0,0.003454507,0.00432404,0.00711313,0.002471749,0.005279916,0.004154853,0.006836463,0.006079768,0.008683585,0.003668153,0.006469963,0.007540105,0.009962321,0.007488778,0.009843437,0.00544144,0.008077197,0.00521449,0.007636422,0.00521449,0.007636422,0.00521449,0.007636422,,
Longbridge,0.005077678,0.006273448,0.005139007,0.006320051,0.003901898,0.005127159,0.003688653,0.004898118,0.006211038,0.007374831,0.005530707,0.006742417,0.005888436,0.007098343,0.005078453,0.006337392,0.004656568,0.005863458,0.005430512,0.006738813,0.002960944,0.004349398,0.003486669,0.004855335,,
Lower Culm,0.002295102,0.003201033,0.003156193,0.004019739,0.002925998,0.003798032,0.002679957,0.00354464,0.004295097,0.005112213,0.003736234,0.004583481,0.003771212,0.004607656,0.00351157,0.004347124,0.003774557,0.004602867,0.00384821,0.004683488,0.001881886,0.002768354,0.001483666,0.002386866,,
Lowman,0.003569105,0.004388566,0.004386607,0.005138016,0.003531174,0.004248968,0.003334775,0.004039693,0.004689115,0.005359436,0.003989804,0.004675553,0.00422943,0.004910027,0.004926649,0.005593872,0.004495301,0.00516948,0.004407242,0.005068771,0.003433375,0.004113425,0.003433375,0.004113425,,
Lydford,0.002318123,0.004561561,0.002617916,0.004846693,0.002513949,0.004654945,0.002116177,0.004165491,0.004434763,0.006348045,0.00506924,0.006934,0.003893333,0.005984149,0.005747638,0.007654209,0.003801379,0.005743179,0.004343471,0.006368346,0.002224944,0.004378843,0.002224944,0.004378843,,
Lynton and Lynmouth,0.00436656,0.00718264,0.004557664,0.007300622,0.00466385,0.007469597,0.004405946,0.00724702,0.004887198,0.007824846,0.004938205,0.007905944,0.004231869,0.007458043,0.003908265,0.007221472,0.003933592,0.00693543,0.003552083,0.00697624,0,0.003875502,0.00546732,0.008746512,,
Marldon,0.004596951,0.007058773,0.004416756,0.006918419,0.00377879,0.006221017,0.003298181,0.005820576,0.006898841,0.009285315,0.005986295,0.008382291,0.00637123,0.008766441,0.006254911,0.008678398,0.004656,0.007148861,0.004315789,0.006915534,0.004315789,0.006915534,0.005469252,0.008006748,,
Marwood,0.004801735,0.007517416,0.00495431,0.007603754,0.004381182,0.007019673,0.002432494,0.005196397,0.00557544,0.008161029,0.003828828,0.006502219,0.00442589,0.007090858,0.004643047,0.007436497,0.003540925,0.006246728,0.002952601,0.005804311,0.002952601,0.005804311,0.002952601,0.005804311,,
Mary Tavy,0.002524787,0.006087486,0.00308814,0.006589917,0.0067565,0.010011254,0.004080413,0.007537592,0.007728236,0.011013562,0.004988367,0.008457151,0.005411453,0.008888129,0.004702563,0.008281804,0.005334624,0.008762903,0.005955271,0.009520562,0,0.004221431,0.003869606,0.00759607,,
Milton Ford,0,0.003726722,0.003750054,0.006930799,0.004365635,0.007408076,0.002765346,0.005904221,0.004609684,0.007579929,0.004291457,0.007282985,0.003709763,0.006856752,0.005127956,0.008207534,0.003189685,0.006268052,0.003471733,0.006819293,0,0.003787951,0,0.003787951,,
Mincinglake,0.003984409,0.00479162,0.004338433,0.00513766,0.00449464,0.005291251,0.003585985,0.004409229,0.006166524,0.006942588,0.005699435,0.006479237,0.005858396,0.006630155,0.005851111,0.006615294,0.005079608,0.005881086,0.004639277,0.005374237,0.002939536,0.003709471,0.003131717,0.003897522,,
Monkleigh and Littleham,0.006152676,0.009427326,0.006404053,0.009809075,0.003257522,0.006949434,0.003253879,0.006941705,0.006475558,0.009917615,0.007980237,0.011368817,0.005083186,0.008616718,0.007755518,0.011318503,0.007080648,0.010486896,0.007692292,0.011227198,0.003946493,0.007746068,0.003946493,0.007746068,,
Moor View,0.002171121,0.002520725,0.002435516,0.002786385,0.002396339,0.002748359,0.002429299,0.002793191,0.003584527,0.003942189,0.003278308,0.003648879,0.003452423,0.003822893,0.003354628,0.003732318,0.00276555,0.003134137,0.002868044,0.0032563,0.002437872,0.002831777,0.00230023,0.002695956,,
Moorland,0.002262376,0.004190715,0.004057025,0.005810272,0.003901479,0.005652593,0.002233112,0.004136691,0.005324303,0.007018183,0.004411182,0.006189686,0.005473191,0.007213044,0.005157937,0.006914733,0.004293452,0.00602543,0.003948753,0.0057927,0.002022382,0.003981448,0.002022382,0.003981448,,
Newbridges,0.004201185,0.006582723,0.003417268,0.005806754,0.00384972,0.006172762,0,0.002799175,0.004236726,0.006638083,0.005039429,0.007381801,0.006227423,0.008570203,0.005890863,0.008328906,0.005971782,0.008288686,0.006419997,0.008905493,0.00430508,0.006898478,0.00430508,0.006898478,,
Newbrooke,0.004912897,0.008330113,0.006313424,0.009671474,0.005276993,0.00866895,0.004098024,0.007569921,0.008698529,0.011931648,0.005694636,0.009107244,0.00494496,0.008384088,0.005783223,0.00924776,0.004966569,0.008420461,0.005861378,0.0093717,0.0038085,0.007476836,0.0038085,0.007476836,,
Newport,0.004926271,0.006022049,0.003954948,0.005148862,0.004178689,0.005372361,0.005159011,0.0063308,0.006716515,0.007843977,0.005569523,0.006716617,0.005670201,0.00679416,0.005875419,0.007017617,0.006461742,0.007596511,0.006168148,0.007270496,0.003025825,0.004216144,0.003426795,0.00460432,,
Newton and Noss,0.002857672,0.006100421,0.003226258,0.006339558,0.004882613,0.007817556,0.002265386,0.005464555,0.006316612,0.009236621,0.004599739,0.007802679,0.005920287,0.009074175,0.004275092,0.007533735,0.005816793,0.008763857,0.006776765,0.009903295,0.003475307,0.006826273,0.003475307,0.006826273,,
Newton Poppleford and Harpford,0.003192186,0.005904741,0.002812419,0.005529951,0.002741628,0.005391354,0.003422226,0.006038383,0.006316349,0.008840557,0.005952292,0.00850297,0.005195305,0.007834177,0.004245124,0.006984098,0.005086611,0.007671416,0.005857273,0.008570284,0.003002486,0.005901916,0.003002486,0.005901916,,
Newtown,0.003885871,0.004615652,0.004133219,0.004815507,0.003899623,0.004565896,0.003813131,0.004483182,0.005185663,0.005830036,0.004795638,0.005443113,0.005272766,0.005889933,0.005009036,0.005632708,0.004925301,0.005575049,0.004752782,0.005370451,0.003120129,0.003768162,0.002979449,0.003630097,,
North Molton,0.005999296,0.008138112,0.004817244,0.006970805,0.002350396,0.004624833,0.003419069,0.005631694,0.004480916,0.006660112,0.004326295,0.00653154,0.005053721,0.007228051,0.005431553,0.007611134,0.004292685,0.006481096,0.005074274,0.007432492,0.002600173,0.005114318,0.002600173,0.005114318,,
North Tawton,0.005102512,0.007829607,0.00487518,0.007483126,0.005039578,0.007484775,0.004442029,0.006822343,0.006370783,0.008699386,0.006557825,0.008830298,0.007622597,0.00987669,0.007587407,0.009875718,0.007552181,0.009830321,0.007701154,0.01002228,0.00413082,0.006620868,0.00413082,0.006620868,,
Northam,0.004624479,0.005574455,0.004735175,0.005640368,0.003862904,0.004803081,0.004348289,0.005269844,0.005678015,0.00659669,0.005402299,0.006345699,0.005179723,0.006158294,0.006222894,0.007200263,0.005342931,0.006269799,0.005774989,0.00677312,0.003727877,0.004777689,0.004006581,0.005049178,,
Okehampton East,0.003567392,0.004926705,0.004567962,0.005848074,0.004342398,0.005603454,0.00379352,0.005036687,0.006119229,0.007266665,0.00573684,0.0068533,0.006728446,0.007827791,0.007232883,0.008344633,0.006520506,0.007656606,0.006351663,0.007485066,0.004559917,0.005742464,0.004243147,0.005434491,,
Okehampton West,0.004454201,0.005908826,0.004481141,0.005913234,0.004018178,0.00546488,0.004198335,0.005670673,0.006077692,0.007499407,0.005938972,0.007403098,0.008562586,0.009920191,0.007876362,0.009274596,0.007147124,0.0085351,0.007417424,0.00884201,0.003928356,0.005467221,0.004916002,0.006420882,,
Orchard Hill,0.006286016,0.009464702,0.006939058,0.010438579,0.00660717,0.009943858,0.005259946,0.008641156,0.008895642,0.012020868,0.006547381,0.009704174,0.005294895,0.008472732,0.006818743,0.00996407,0.006152676,0.009427326,0.005614773,0.008980534,0.003648025,0.007163593,0.003648025,0.007163593,,
Otterhead,0.002531931,0.004980623,0.002864737,0.005301668,0.002530034,0.004976906,0.003659875,0.006026269,0.005510148,0.007794589,0.004476315,0.006874676,0.004448844,0.006832746,0.003749781,0.006173516,0.003424991,0.005819813,0.004056766,0.006502851,0.002634664,0.00518188,0.002634664,0.00518188,,
Ottery St Mary Rural,0,0.00234089,0.002153976,0.004239644,0.001532209,0.003700783,0,0.002342376,0.004934476,0.006858353,0.002413315,0.004469287,0.003837378,0.005797283,0.002184636,0.004299786,0.003859307,0.005830237,0.003430983,0.005504586,0.00222788,0.004384602,0.00222788,0.004384602,,
Ottery St Mary Town,0.002191156,0.003317709,0.002368456,0.00348185,0.002514598,0.003608689,0.002496025,0.003582125,0.004468968,0.005500688,0.004354138,0.005384452,0.004448698,0.005475878,0.003660711,0.004709535,0.0045172,0.005547716,0.004514037,0.005543853,0.00232428,0.003417111,0.002737435,0.003815751,,
Pennsylvania,0.002936131,0.00374051,0.003000694,0.003835561,0.003399535,0.004209023,0.003071144,0.003886702,0.004757335,0.005558836,0.004414261,0.005220742,0.003670747,0.004512969,0.004769242,0.00560062,0.003999996,0.00481777,0.003869061,0.004708741,0.002791404,0.003655874,0.002791404,0.003655874,,
Peverell,0.00214094,0.002487771,0.002230171,0.002568282,0.0023033,0.002630964,0.002263884,0.002590569,0.003291555,0.00360612,0.003046537,0.003363785,0.003029366,0.00334656,0.00299636,0.003312747,0.002619158,0.002941976,0.002620268,0.002937663,0.002307636,0.00262864,0.002055185,0.002379096,,
Pilton,0.004601839,0.005761757,0.004262248,0.005403003,0.003605235,0.004739148,0.003851316,0.004972885,0.004372071,0.005460799,0.004246234,0.005333939,0.004803637,0.005861448,0.00534415,0.006406118,0.004584715,0.005667935,0.00480336,0.005897024,0.001950797,0.003136318,0.002474032,0.003636542,,
Pinhoe,0.003377393,0.004212655,0.003497949,0.004310766,0.003361041,0.004161565,0.003447381,0.004258199,0.005041796,0.005819308,0.004438325,0.005214175,0.004401355,0.005160356,0.00462934,0.005376138,0.004018354,0.004817739,0.003707982,0.004440905,0.003050136,0.00379638,0.003050136,0.00379638,,
Plympton Chaddlewood,0.001923529,0.002445576,0.002205692,0.002728706,0.001934247,0.002459168,0.001865306,0.002396255,0.003460908,0.003964134,0.003174771,0.00369047,0.002762672,0.003290259,0.003095103,0.003620597,0.002418814,0.002938519,0.00263292,0.003181688,0.00197124,0.002532003,0.002119331,0.002677199,,
Plympton Erle,0.002181094,0.002711012,0.002508714,0.003037033,0.002354088,0.002881314,0.002220956,0.002753868,0.003743265,0.004265819,0.003337097,0.003865854,0.003413186,0.003944551,0.003360986,0.003887407,0.002708195,0.003247531,0.002797042,0.003353703,0.002158169,0.002726127,0.002299593,0.002864905,,
Plympton St Mary,0.001462419,0.001860398,0.001644407,0.002040444,0.001909895,0.002299251,0.001816436,0.00220836,0.003135349,0.003515543,0.002835541,0.003216315,0.002586468,0.00297139,0.002566795,0.002950787,0.002357771,0.002748175,0.002441152,0.002835577,0.001434316,0.001843588,0.001999906,0.002400286,,
Plymstock Dunstone,0.002025043,0.002417091,0.00211831,0.002509531,0.002232973,0.002622448,0.001950966,0.002352152,0.003113285,0.003506175,0.002882589,0.003281267,0.002772044,0.003177794,0.002930566,0.003335684,0.002256083,0.002660445,0.002547801,0.002971564,0.001964932,0.002397053,0.002315645,0.002742646,,
Plymstock Radford,0.002079324,0.002485006,0.002324674,0.00272194,0.002288814,0.00268007,0.002045193,0.002447631,0.003422986,0.00380688,0.002971025,0.003359811,0.003216337,0.003607357,0.003130842,0.00352886,0.002587998,0.002983146,0.002771586,0.003183337,0.001925608,0.002349195,0.002188349,0.002608105,,
Polsloe,0.003237807,0.003874571,0.003230657,0.003822065,0.002965009,0.003549325,0.002820624,0.003419048,0.004548821,0.005103358,0.004002156,0.00455939,0.004053067,0.004590455,0.003880387,0.004418865,0.003873788,0.004440388,0.003566238,0.004079231,0.002177073,0.002712682,0.002423744,0.002955083,,
Preston,0.002979776,0.003470521,0.003004543,0.003505409,0.003257515,0.003746662,0.003204717,0.00369645,0.004385118,0.004862385,0.003829287,0.004314245,0.004112493,0.004598835,0.004102831,0.004591441,0.0038137,0.004300524,0.003912084,0.004414869,0.002730894,0.00325254,0.002517282,0.003042384,,
Priory,0.003261788,0.003767486,0.003856971,0.004356942,0.003689284,0.004184489,0.003716971,0.004211547,0.005479433,0.005933993,0.005000717,0.005463787,0.005332622,0.005785716,0.005067904,0.005521392,0.004484064,0.004957555,0.004169382,0.004620409,0.002491084,0.002967802,0.003153893,0.003620741,,
Raleigh,0.003324798,0.005650382,0.002148719,0.004592322,0.003548217,0.005843344,0.002447507,0.004815187,0.00441748,0.006668371,0.004262467,0.006548182,0.003354235,0.005700166,0.004430859,0.006586159,0.003046151,0.005377797,0.003639728,0.005837778,0.002363558,0.004650637,0.002363558,0.004650637,,
