Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020133,10,12,14,12,8,56
E01020134,9,15,22,20,12,78
E01020135,9,14,26,22,19,90
E01020136,15,17,24,21,15,92
E01020137,14,17,21,24,12,88
E01020138,20,13,36,46,34,149
E01020139,9,16,25,21,15,86
E01020140,7,10,18,17,18,70
E01020141,23,29,43,27,17,139
E01020142,18,26,35,36,18,133
E01020143,16,19,32,36,18,121
E01020144,6,9,11,9,3,38
E01020145,15,18,25,27,14,99
E01020146,6,13,12,11,5,47
E01020147,8,13,20,30,19,90
E01020148,9,7,14,18,10,58
E01020149,11,14,20,17,10,72
E01020150,7,8,21,20,14,70
E01020151,2,4,5,11,9,31
E01020152,7,8,13,21,16,65
E01020153,6,4,14,19,14,57
E01020154,16,13,18,17,6,70
E01020155,10,11,19,15,12,67
E01020156,7,8,21,22,14,72
E01020157,17,17,31,36,21,122
E01020158,10,9,16,18,10,63
E01020159,10,9,19,22,11,71
E01020160,14,13,29,30,13,99
E01020161,24,23,28,27,21,123
E01020162,8,10,13,9,4,44
E01020163,8,9,11,12,5,45
E01020164,11,8,16,15,7,57
E01020165,7,12,11,9,4,43
E01020166,5,7,9,8,5,34
E01020167,7,8,8,8,3,34
E01020168,15,13,26,25,22,101
E01020169,16,18,24,20,11,89
E01020170,11,10,18,24,16,79
E01020171,7,6,13,19,16,61
E01020172,10,17,18,26,18,89
E01020173,4,6,5,7,8,30
E01020174,10,8,15,22,18,73
E01020175,8,11,19,31,25,94
E01020176,6,5,9,12,7,39
E01020177,12,7,19,19,14,71
E01020178,10,9,23,25,24,91
E01020179,15,11,20,28,23,97
E01020180,15,17,38,37,26,133
E01020181,13,9,23,25,16,86
E01020182,15,15,27,25,9,91
E01020183,9,11,26,27,23,96
E01020184,13,14,32,37,21,117
E01020185,4,4,9,8,7,32
E01020186,3,3,7,8,9,30
E01020187,14,14,30,22,14,94
E01020188,14,9,24,34,18,99
E01020189,16,18,30,38,30,132
E01020190,10,8,28,21,17,84
E01020191,9,14,19,16,9,67
E01020192,9,8,11,16,11,55
E01020193,12,8,14,17,7,58
E01020194,4,10,11,9,4,38
E01020195,16,14,27,26,13,96
E01020196,15,15,28,32,23,113
E01020197,4,8,9,14,10,45
E01020198,13,15,27,25,15,95
E01020199,14,18,31,27,19,109
E01020200,3,3,10,12,9,37
E01020201,5,4,10,16,16,51
E01020202,13,11,22,19,21,86
E01020203,3,5,8,8,10,34
E01020204,14,21,25,17,7,84
E01020205,4,6,11,20,11,52
E01020206,8,11,17,14,8,58
E01020207,18,42,40,25,10,135
E01020208,12,12,22,14,9,69
E01020209,13,16,19,17,11,76
E01020210,4,5,6,8,6,29
E01020211,16,23,33,31,19,122
E01020212,13,12,21,22,11,79
E01020213,12,16,17,19,13,77
E01020214,9,12,14,14,10,59
E01020215,5,5,6,9,6,31
E01020216,23,24,30,29,17,123
E01020217,12,22,26,22,22,104
E01020218,18,27,21,29,12,107
E01020219,19,21,25,17,8,90
E01020220,11,16,24,21,10,82
E01020221,15,16,26,23,13,93
E01020222,3,8,8,7,4,30
E01020223,15,14,24,26,14,93
E01020224,14,19,17,14,6,70
E01020225,17,21,24,23,11,96
E01020226,9,10,20,16,15,70
E01020227,11,9,17,19,13,69
E01020228,9,13,20,30,31,103
E01020229,16,29,39,49,39,172
E01020230,11,13,25,24,16,89
E01020231,16,11,19,23,14,83
E01020232,19,20,29,24,12,104
E01020233,5,8,10,16,17,56
E01020234,14,15,24,24,17,94
E01020235,15,9,18,24,20,86
E01020236,4,6,6,8,6,30
E01020237,13,9,23,24,13,82
E01020238,8,8,14,11,8,49
E01020239,4,4,7,7,6,28
E01020240,7,20,17,12,9,65
E01020241,15,13,28,24,11,91
E01020242,9,17,15,10,5,56
E01020243,7,9,20,16,10,62
E01020244,9,13,17,19,12,70
E01020245,7,9,16,16,9,57
E01020246,7,12,17,19,8,63
E01020247,13,18,26,28,20,105
E01020248,11,10,15,17,12,65
E01020249,9,5,11,15,10,50
E01020250,9,9,15,14,12,59
E01020251,7,12,15,14,8,56
E01020252,15,19,29,26,15,104
E01020253,8,11,12,7,3,41
E01020254,12,17,23,21,12,85
E01020255,8,11,18,17,12,66
E01020256,10,15,20,18,11,74
E01020257,5,9,6,8,5,33
E01020258,9,10,18,17,11,65
E01020259,9,5,17,19,10,60
E01020260,5,3,8,12,11,39
E01020261,4,6,10,14,9,43
E01020262,11,6,22,27,21,87
E01020263,9,10,16,19,18,72
E01020264,11,13,20,28,25,97
E01020265,5,11,11,9,7,43
E01020266,5,7,10,10,6,38
E01020267,11,8,12,15,11,57
E01020268,7,9,15,17,15,63
E01020269,17,17,25,43,43,145
E01020270,10,13,19,16,10,68
E01020271,14,20,29,32,14,109
E01020272,18,20,37,28,12,115
E01020273,9,6,14,15,9,53
E01020274,10,6,16,20,11,63
E01020275,7,9,19,29,19,83
E01020276,7,11,20,19,16,73
E01020277,26,27,43,41,28,165
E01020278,13,11,22,25,11,82
E01020279,22,43,48,40,25,178
E01020280,23,31,43,48,25,170
E01020281,14,10,21,20,10,75
E01020282,12,15,26,27,23,103
E01020283,14,20,26,23,18,101
E01020284,23,25,37,28,14,127
E01020285,25,30,40,28,13,136
E01020286,15,11,29,37,20,112
E01020287,13,7,22,34,23,99
E01020288,12,10,29,28,23,102
E01020289,11,7,21,34,24,97
E01020290,11,13,23,33,27,107
E01020291,14,8,28,27,20,97
E01020292,10,10,25,30,20,95
E01020293,28,22,36,45,29,160
E01020294,19,18,32,33,30,132
E01020295,10,11,16,24,15,76
E01020296,12,10,18,25,16,81
E01020297,12,17,26,35,31,121
E01020298,6,10,20,18,19,73
E01020299,9,10,24,25,22,90
E01020300,7,8,15,18,16,64
E01020301,20,12,24,31,16,103
E01020302,11,10,28,35,26,110
E01020303,9,10,17,27,16,79
E01020304,16,13,25,20,14,88
E01020305,12,14,13,18,13,70
E01020306,8,10,14,12,8,52
E01020307,15,17,30,22,19,103
E01020308,11,16,23,28,15,93
E01020309,12,14,25,42,21,114
E01020310,14,15,21,39,44,133
E01020311,11,13,35,43,31,133
E01020312,9,9,16,26,19,79
E01020313,8,12,27,27,15,89
E01020314,13,8,27,37,24,109
E01020315,11,10,19,18,16,74
E01020316,6,7,10,12,9,44
E01020317,5,5,12,16,9,47
E01020318,8,10,15,14,12,59
E01020319,11,13,23,26,15,88
E01020320,11,12,24,35,28,110
E01020321,23,20,38,42,27,150
E01020322,22,34,51,43,31,181
E01020323,8,14,26,32,17,97
E01020324,12,6,17,27,16,78
E01020325,9,13,18,26,12,78
E01020326,15,21,32,28,15,111
E01020327,9,15,15,13,10,62
E01020328,27,24,51,28,18,148
