Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015098,0.042467161,0.051870556,0.043014314,0.051553089,0.050320995,0.055840547,0.053996025,0.051991292,0.049371024,0.044471893,0.039279594,0.048394966,0.047687734,0.047921184,0.042027892,0.047921184
E01015099,0.041407157,0.033681536,0.039463953,0.032374351,0.029252019,0.025554586,0.035618117,0.028141604,0.043645849,0.050910725,0.051991292,0.048860977,0.044708201,0.042027892,0.042027892,0.03402498
E01015100,0.039927467,0.046617579,0.043861961,0.036640066,0.041003395,0.040412267,0.035170955,0.034169923,0.044439083,0.040233091,0.044504488,0.043549163,0.032801169,0.035419179,0.030902374,0.030902374
E01015101,0.067256542,0.065287867,0.058441798,0.055994191,0.06878809,0.053742884,0.052067838,0.065079727,0.073316578,0.072316759,0.074218902,0.057935355,0.05166523,0.056948281,0.032686994,0.056948281
E01015102,0.061299535,0.055273204,0.054206669,0.043014314,0.060299139,0.043014314,0.044471893,0.055266001,0.058498055,0.057475829,0.072770503,0.064313772,0.065053634,0.059445235,0.059445235,0.054295005
E01015103,0.060671468,0.05915074,0.05251731,0.047216634,0.037674087,0.046953239,0.045679005,0.044238063,0.046435138,0.054557601,0.065088576,0.04914619,0.047216634,0.060093656,0.04830033,0.04830033
E01015104,0.042738989,0.039690085,0.048024787,0.038544248,0.037462645,0.051445375,0.044708201,0.050320995,0.062603459,0.05318032,0.050623488,0.06355632,0.059567885,0.0538602,0.0538602,0.0538602
E01015105,0.05318032,0.037253561,0.045928307,0.048635367,0.045261536,0.047000761,0.043777681,0.047216634,0.054902926,0.051870556,0.067776244,0.059992041,0.048303214,0.065960789,0.058332568,0.058332568
E01015106,0.069692876,0.051268788,0.064582096,0.073316578,0.072244005,0.083096857,0.065960789,0.074699736,0.078933371,0.077832065,0.074699736,0.064238839,0.066222819,0.065521818,0.065521818,0.047277541
E01015107,0.036440029,0.044471893,0.042884996,0.043326754,0.043326754,0.041003395,0.039096945,0.04245213,0.049371024,0.049873872,0.051148875,0.058177348,0.060400081,0.054958264,0.054958264,0.04655361
E01015108,0.03922368,0.034375494,0.042507483,0.035467807,0.038950162,0.039096945,0.048394966,0.046435138,0.051991292,0.053996025,0.055545175,0.05236872,0.056111964,0.047687734,0.041818929,0.033852388
E01015109,0.041933735,0.051553089,0.036842309,0.042027892,0.03419934,0.033681536,0.040607412,0.043841503,0.049984046,0.04780534,0.042323479,0.053630899,0.04975736,0.05067655,0.046114842,0.040412267
E01015110,0.037887927,0.038104206,0.044238063,0.044471893,0.048635367,0.03402498,0.033512399,0.042027892,0.041818929,0.047000761,0.044238063,0.048394966,0.045432385,0.045679005,0.045679005,0.037046795
E01015111,0.03301502,0.044439083,0.0398379,0.046114842,0.041603056,0.040804445,0.05283208,0.056111964,0.047921184,0.049621183,0.060765598,0.051991292,0.051716903,0.042027892,0.042027892,0.042027892
E01015112,0.061676055,0.05166523,0.071719199,0.063410734,0.059992041,0.056761923,0.045661419,0.056382316,0.054206669,0.055273204,0.055638053,0.061092827,0.058503343,0.051553089,0.041933735,0.041933735
E01015113,0.058441798,0.053314123,0.062207391,0.041933735,0.041158224,0.050022081,0.050022081,0.040410841,0.057146646,0.065960789,0.054913083,0.054913083,0.054557601,0.05251731,0.042738989,0.05251731
E01015114,0.054178581,0.027559178,0.044445836,0.058738822,0.048655048,0.045975758,0.046617579,0.047277541,0.052846745,0.056007726,0.061429937,0.05318032,0.069203783,0.061748037,0.050493841,0.061748037
E01015115,0.0838685,0.083166563,0.065079727,0.060421672,0.0538602,0.058156819,0.05340776,0.058156819,0.074543541,0.063410734,0.074092554,0.068289359,0.070435501,0.076234742,0.070188821,0.062203103
E01015116,0.047752357,0.047752357,0.059445235,0.043326754,0.047687734,0.054989586,0.047921184,0.051176663,0.060299139,0.063410734,0.067433904,0.064296422,0.061048373,0.057814338,0.057814338,0.050929623
E01015117,0.040607412,0.039463953,0.037359543,0.045427377,0.036076775,0.04698571,0.047187992,0.045261536,0.053386841,0.055827149,0.060423118,0.060423118,0.049434739,0.052191939,0.059208802,0.052191939
E01015118,0.058441798,0.069352319,0.052892133,0.031840654,0.060857459,0.046945244,0.047277541,0.05087837,0.053742884,0.066098165,0.050115069,0.046945244,0.040656938,0.043293205,0.043293205,0.05318032
E01015119,0.02819097,0.049741926,0.051268788,0.051239468,0.048860977,0.048860977,0.044947025,0.037462645,0.044708201,0.047216634,0.042238949,0.047227554,0.048156917,0.043551054,0.049621183,0.043551054
E01015120,0.0538602,0.054913083,0.040906047,0.049434739,0.040167702,0.037674087,0.04830033,0.050623488,0.074543541,0.073206118,0.068265665,0.071076855,0.068265665,0.068858675,0.06535264,0.04914619
E01015121,0.052067838,0.047614566,0.045975758,0.050115069,0.05166523,0.032686994,0.054621382,0.031037032,0.055529004,0.05166523,0.049741926,0.049741926,0.029310881,0.047956422,0.047956422,0.058738822
E01015122,0.058441798,0.052892133,0.049012035,0.045975758,0.054557601,0.056761923,0.044743633,0.047956422,0.05753659,0.041672008,0.058503343,0.049434739,0.047752357,0.046435138,0.046435138,0.046435138
E01015123,0.031568196,0.052892133,0.055529004,0.066619331,0.060421672,0.054178581,0.056948281,0.06409196,0.066619331,0.076730257,0.072244005,0.06582854,0.062207391,0.058738822,0.058738822,0.058738822
