Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020132,9,9,16,52,32,118
E01020133,10,9,12,47,22,100
E01020134,6,9,10,35,16,76
E01020135,7,11,16,47,26,107
E01020136,11,12,15,51,32,121
E01020137,11,10,13,50,25,109
E01020138,12,8,21,83,45,169
E01020139,6,11,15,43,18,93
E01020140,6,6,8,39,21,80
E01020141,16,15,20,50,16,117
E01020142,13,15,21,88,36,173
E01020143,12,11,22,90,36,171
E01020144,9,9,19,55,11,103
E01020145,12,10,17,71,28,138
E01020146,7,10,12,36,15,80
E01020147,7,8,12,79,39,145
E01020148,6,5,9,46,18,84
E01020149,8,10,11,49,21,99
E01020150,6,6,17,71,38,138
E01020151,3,5,8,62,45,123
E01020152,6,6,8,52,33,105
E01020153,4,3,9,44,30,90
E01020154,11,10,10,44,12,87
E01020155,7,7,11,30,16,71
E01020156,7,7,19,73,40,146
E01020157,12,9,19,90,40,170
E01020158,9,8,12,66,27,122
E01020159,8,8,13,54,23,106
E01020160,11,8,16,79,27,141
E01020161,18,15,20,69,48,170
E01020162,12,10,17,58,18,115
E01020163,11,8,16,64,21,120
E01020164,12,7,15,56,19,109
E01020165,10,12,16,51,16,105
E01020166,8,7,14,49,23,101
E01020167,10,6,11,50,16,93
E01020168,9,9,14,62,45,139
E01020169,17,13,20,77,32,159
E01020170,9,7,13,82,44,155
E01020171,6,5,13,68,44,136
E01020172,8,10,12,61,38,129
E01020173,7,6,6,45,36,100
E01020174,7,5,9,54,35,110
E01020175,7,7,13,75,50,152
E01020176,6,3,7,43,23,82
E01020177,9,5,13,47,27,101
E01020178,8,6,17,65,51,147
E01020179,8,6,12,68,48,142
E01020180,10,11,19,70,34,144
E01020181,9,6,13,67,32,127
E01020182,8,8,18,57,18,109
E01020183,6,7,14,47,29,103
E01020184,8,7,19,61,29,124
E01020185,4,4,12,49,31,100
E01020186,4,4,9,52,42,111
E01020187,8,11,20,56,28,123
E01020188,9,5,15,80,38,147
E01020189,10,10,15,71,39,145
E01020190,8,6,24,73,46,157
E01020191,5,10,13,42,20,90
E01020192,7,5,10,54,33,109
E01020193,12,6,12,62,21,113
E01020194,7,9,16,53,17,102
E01020195,12,9,17,67,24,129
E01020196,10,10,15,61,30,126
E01020197,4,6,10,47,28,95
E01020198,10,9,18,46,18,101
E01020199,8,11,16,51,23,109
E01020200,3,3,10,43,26,85
E01020201,4,3,8,58,46,119
E01020202,9,6,14,52,45,126
E01020203,5,5,13,50,44,117
E01020204,11,12,20,43,12,98
E01020205,5,4,9,58,33,109
E01020206,8,7,16,54,23,108
E01020207,11,25,25,60,21,142
E01020208,9,7,13,38,17,84
E01020209,10,9,14,42,22,97
E01020210,6,5,8,47,23,89
E01020211,11,11,15,43,17,97
E01020212,8,7,11,38,14,78
E01020213,9,10,10,49,27,105
E01020214,8,9,13,52,30,112
E01020215,8,5,8,49,28,98
E01020216,14,13,15,44,18,104
E01020217,11,15,13,45,27,111
E01020218,14,15,12,50,15,106
E01020219,18,15,24,70,24,151
E01020220,8,10,15,51,20,104
E01020221,10,11,18,62,26,127
E01020222,5,8,13,44,19,89
E01020223,11,7,16,66,28,128
E01020224,10,13,14,32,10,79
E01020225,12,11,13,44,14,94
E01020226,6,7,13,41,30,97
E01020227,8,6,9,46,29,98
E01020228,7,6,12,52,43,120
E01020229,12,17,19,80,48,176
E01020230,10,8,13,66,30,127
E01020231,10,7,13,51,29,110
E01020232,14,13,20,59,23,129
E01020233,5,6,10,55,51,127
E01020234,8,11,13,49,20,101
E01020235,10,6,11,57,41,125
E01020236,6,5,9,47,25,92
E01020237,9,6,14,60,26,115
E01020238,6,6,13,41,25,91
E01020239,7,3,11,45,27,93
E01020240,7,12,16,44,30,109
E01020241,10,9,19,60,23,121
E01020242,11,17,22,57,22,129
E01020243,6,5,14,41,18,84
E01020244,8,10,13,44,25,100
E01020245,7,7,12,62,27,115
E01020246,4,7,9,45,17,82
E01020247,9,10,13,53,26,111
E01020248,8,7,14,66,33,128
E01020249,8,4,10,49,29,100
E01020250,9,7,12,50,32,110
E01020251,6,9,13,52,21,101
E01020252,9,9,15,48,20,101
E01020253,11,10,19,46,15,101
E01020254,9,10,17,35,18,89
E01020255,7,7,12,42,25,93
E01020256,8,10,10,48,20,96
E01020257,8,7,9,41,21,86
E01020258,9,8,17,63,31,128
E01020259,5,3,9,47,20,84
E01020260,5,3,8,44,33,93
E01020261,3,5,9,48,24,89
E01020262,6,4,12,50,28,100
E01020263,6,7,10,46,38,107
E01020264,9,8,10,50,34,111
E01020265,8,11,15,53,33,120
E01020266,10,7,16,57,29,119
E01020267,7,6,10,52,31,106
E01020268,7,7,13,56,42,125
E01020269,10,11,9,61,46,137
E01020270,7,11,16,57,28,119
E01020271,11,12,15,58,18,114
E01020272,16,12,22,52,18,120
E01020273,7,6,12,53,24,102
E01020274,9,5,12,52,22,100
E01020275,5,6,10,54,24,99
E01020276,7,7,12,46,32,104
E01020277,15,15,20,60,27,137
E01020278,10,7,15,62,22,116
E01020279,19,27,29,80,32,187
E01020280,15,20,19,66,25,145
E01020281,13,8,18,73,31,143
E01020282,8,9,15,49,31,112
E01020283,10,11,16,57,37,131
E01020284,16,14,20,59,20,129
E01020285,19,18,25,54,19,135
E01020286,10,7,17,63,30,127
E01020287,9,4,12,58,32,115
E01020288,8,7,12,59,29,115
E01020289,8,6,10,60,33,117
E01020290,8,8,13,63,35,127
E01020291,8,6,16,56,25,111
E01020292,8,6,13,53,26,106
E01020293,16,10,17,81,35,159
E01020294,14,11,17,64,37,143
E01020295,6,6,12,56,34,114
E01020296,8,5,11,57,28,109
E01020297,9,10,14,51,29,113
E01020298,7,8,21,63,57,156
E01020299,8,7,17,62,44,138
E01020300,7,7,11,62,42,129
E01020301,12,7,16,77,32,144
E01020302,8,7,13,67,33,128
E01020303,6,8,10,70,33,127
E01020304,13,9,16,52,29,119
E01020305,8,8,8,34,18,76
E01020306,8,8,13,42,20,91
E01020307,12,10,17,49,24,112
E01020308,8,9,16,68,30,131
E01020309,9,8,12,71,29,129
E01020310,11,8,11,68,57,155
E01020311,7,8,22,73,41,151
E01020312,7,5,10,66,37,125
E01020313,6,8,14,50,21,99
E01020314,8,6,15,65,31,125
E01020315,8,8,12,49,29,106
E01020316,9,7,13,68,38,135
E01020317,7,4,9,61,26,107
E01020318,7,6,14,49,34,110
E01020319,8,8,14,65,29,124
E01020320,8,7,12,63,34,124
E01020321,15,13,20,79,36,163
E01020322,14,18,25,84,38,179
E01020323,6,8,13,63,20,110
E01020324,8,4,10,69,30,121
E01020325,8,8,12,62,26,116
E01020326,10,12,21,66,30,139
