Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020067,6,11,22,15,6,59
E01020068,3,4,12,19,8,46
E01020069,4,4,14,18,7,46
E01020070,4,6,17,24,10,62
E01020071,2,4,11,12,6,34
E01020072,4,4,15,20,8,51
E01020073,3,5,14,20,11,53
E01020074,3,3,12,16,6,40
E01020075,3,4,11,13,5,36
E01020076,4,5,16,21,6,53
E01020077,3,5,15,18,7,48
E01020078,3,8,13,13,6,43
E01020079,3,6,12,13,6,40
E01020080,1,2,6,9,5,22
E01020081,3,6,11,12,7,40
E01020082,3,4,10,14,6,36
E01020083,5,8,23,23,9,69
E01020084,3,5,13,13,8,42
E01020085,3,5,12,8,3,29
E01020086,2,4,9,10,6,31
E01020087,4,6,16,28,13,67
E01020088,3,6,16,23,10,59
E01020089,3,5,15,14,6,42
E01020090,2,3,11,14,7,38
E01020091,2,2,8,7,4,24
E01020092,2,3,8,10,7,29
E01020093,2,5,14,11,7,40
E01020094,5,12,15,16,9,57
E01020095,5,8,15,13,5,47
E01020096,5,11,16,13,8,53
E01020097,5,6,21,30,13,76
E01020098,4,5,17,26,12,63
E01020099,3,3,9,18,8,41
E01020100,2,3,8,15,7,34
E01020101,3,5,12,14,8,41
E01020102,3,5,10,10,3,30
E01020103,5,10,15,16,4,50
E01020104,5,10,13,11,3,41
E01020105,2,5,8,8,4,27
E01020106,1,2,4,7,5,20
E01020107,2,3,6,11,7,29
E01020108,4,6,21,23,11,66
E01020109,2,2,8,9,4,25
E01020110,4,16,12,8,5,45
E01020111,5,5,12,17,5,44
E01020112,5,9,17,18,7,56
E01020113,4,8,14,16,7,50
E01020114,3,6,11,14,6,40
E01020115,2,4,11,13,6,36
E01020116,4,8,14,20,8,53
E01020117,3,4,12,18,8,45
E01020118,4,7,14,14,5,44
E01020119,2,3,11,18,9,43
E01020120,3,3,11,13,5,34
E01020121,5,6,18,21,8,58
E01020122,4,7,15,20,8,54
E01020123,3,4,13,14,7,42
E01020124,2,4,6,9,5,25
E01020125,3,2,8,9,7,29
E01020126,2,5,12,24,10,54
E01020127,5,4,17,22,9,57
E01020128,2,3,11,10,5,32
E01020129,3,7,12,11,5,38
E01020130,6,11,15,15,4,50
E01020131,5,8,20,30,10,73
E01020132,2,4,9,10,5,31
E01020133,2,5,8,9,4,28
E01020134,3,6,11,11,4,36
E01020135,4,7,15,15,8,49
E01020136,4,6,15,16,8,51
E01020137,5,6,12,17,7,46
E01020138,5,7,21,29,14,76
E01020139,3,8,14,14,6,45
E01020140,3,4,9,12,7,35
E01020141,6,11,21,15,5,57
E01020142,5,9,20,28,10,72
E01020143,5,7,20,28,10,69
E01020144,3,5,13,13,2,35
E01020145,6,13,18,22,8,67
E01020146,2,4,7,7,2,23
E01020147,3,5,14,25,11,58
E01020148,2,3,10,14,5,34
E01020149,3,5,12,13,6,39
E01020150,2,2,10,14,6,33
E01020151,1,2,7,14,9,34
E01020152,2,4,9,18,10,42
E01020153,1,2,7,15,9,35
E01020154,6,10,12,13,3,45
E01020155,3,5,10,10,5,33
E01020156,2,3,11,14,7,37
E01020157,5,5,21,29,11,71
E01020158,2,3,8,13,5,31
E01020159,3,4,14,18,7,45
E01020160,4,6,18,24,7,58
E01020161,7,9,19,21,14,69
E01020162,4,4,13,12,4,36
E01020163,3,4,13,14,4,39
E01020164,3,3,8,10,3,27
E01020165,3,6,11,12,3,35
E01020166,3,3,10,11,5,31
E01020167,3,3,10,10,3,29
E01020168,4,6,13,20,13,56
E01020169,4,6,12,15,6,43
E01020170,2,3,10,17,7,40
E01020171,2,2,7,14,8,33
E01020172,3,6,11,20,11,51
E01020173,2,3,6,12,8,31
E01020174,3,3,10,17,10,44
E01020175,3,4,12,24,15,57
E01020176,1,2,6,8,4,21
E01020177,4,3,12,15,7,42
E01020178,3,4,15,21,14,57
E01020179,3,5,13,21,14,56
E01020180,4,7,22,20,9,63
E01020181,4,4,15,19,9,51
E01020182,4,6,16,15,5,45
E01020183,3,6,12,15,8,45
E01020184,3,6,15,21,8,54
E01020185,1,1,8,10,7,28
E01020186,1,2,7,12,8,30
E01020187,4,7,17,17,8,52
E01020188,3,4,15,25,10,57
E01020189,5,7,17,25,11,65
E01020190,2,3,12,14,8,38
E01020191,3,19,18,17,7,64
E01020192,2,2,7,11,6,26
E01020193,3,3,9,11,4,30
E01020194,2,4,12,12,4,34
E01020195,5,5,17,20,7,54
E01020196,4,8,16,20,9,57
E01020197,1,3,6,10,5,24
E01020198,3,6,15,16,5,46
E01020199,3,7,17,16,8,51
E01020200,1,1,5,8,4,20
E01020201,1,2,6,11,8,27
E01020202,3,4,13,16,12,49
E01020203,2,2,9,11,9,34
E01020204,5,8,18,13,3,47
E01020205,1,1,6,13,6,28
E01020206,2,3,9,10,4,28
E01020207,4,9,18,15,6,53
E01020208,4,5,13,11,5,37
E01020209,4,7,11,14,6,41
E01020210,2,2,7,11,5,27
E01020211,5,10,16,14,5,51
E01020212,4,6,12,13,4,39
E01020213,4,6,10,16,7,43
E01020214,2,4,9,11,5,30
E01020215,2,2,7,12,6,30
E01020216,6,9,16,16,6,53
E01020217,5,11,15,14,8,52
E01020218,5,12,15,17,5,54
E01020219,4,7,13,13,4,41
E01020220,4,5,15,14,6,44
E01020221,4,6,17,20,7,55
E01020222,1,3,9,10,4,27
E01020223,4,4,17,19,8,52
E01020224,4,7,12,10,3,36
E01020225,5,9,14,12,4,44
E01020226,2,4,11,13,8,38
E01020227,3,6,11,13,8,42
E01020228,3,6,12,20,13,55
E01020229,5,13,18,29,14,79
E01020230,4,4,15,20,9,53
E01020231,4,4,11,16,8,43
E01020232,5,7,16,16,6,51
E01020233,2,2,6,11,9,30
E01020234,4,7,13,16,7,47
E01020235,5,4,13,17,11,50
E01020236,2,3,7,11,5,28
E01020237,4,4,15,18,7,47
E01020238,1,2,6,8,4,22
E01020239,2,2,8,10,6,28
E01020240,2,5,9,9,5,30
E01020241,4,6,18,18,6,53
E01020242,3,7,15,12,4,41
E01020243,2,3,12,14,5,36
E01020244,2,5,12,15,7,40
E01020245,2,3,9,12,5,30
E01020246,2,4,9,15,4,35
E01020247,4,7,14,16,8,50
E01020248,2,3,9,13,6,32
E01020249,2,2,7,10,5,25
E01020250,2,3,8,10,5,29
