Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01020225,898.4629036,872.9453746,869.8325966,854.4118195,830.4172141,832.7074564
E01020226,710.1167267,622.8445217,604.4413656,658.5847709,523.3893333,557.2097973
E01020227,670.0470946,619.2385661,611.1145113,624.0862233,571.6708533,577.1257881
E01020228,581.3128077,534.2532381,561.7050836,549.4660451,525.1570125,532.1750437
E01020229,659.5003167,670.5090469,669.106225,660.5894756,609.2170676,608.5133563
E01020230,574.0115274,591.0042704,586.7112845,620.4525826,597.3725528,599.5127262
E01020231,586.5389166,581.7187389,580.8313406,604.3007807,589.4196687,626.7290869
E01020232,752.1517852,732.8318249,737.4985913,753.6928718,698.7586228,680.3337765
E01020233,529.3762411,529.4352206,509.2977492,493.6685592,463.7586159,453.7029358
E01020234,701.1082374,722.4590777,686.3580074,677.1536132,624.6778844,614.6457874
E01020235,539.7534976,527.6068733,506.801531,522.3331638,497.5003073,491.3711304
E01020236,625.6340792,634.7410804,636.404485,651.7483071,569.8682245,608.8317049
E01020237,708.9360785,759.9912566,799.3224382,823.3573788,699.7086009,685.2864636
E01020238,734.7174062,734.6290251,696.9628301,636.0265621,619.5287223,615.850483
E01020239,684.3718284,615.7452456,585.0866026,619.6500022,592.1467841,553.9587047
E01020240,594.1872688,632.043831,632.2976721,659.0931467,587.4964847,609.825817
E01020241,685.8741294,683.6477564,671.3937851,647.4713537,618.1016368,600.1844066
E01020242,724.8873029,705.5373846,761.2517045,821.6552473,693.5418383,684.4579832
E01020243,714.8944497,739.4770243,773.0439585,798.2066527,699.955554,721.8980751
E01020244,871.6493612,808.4448102,789.4095163,852.5994838,722.4490569,741.3114295
E01020245,647.4861507,634.4319556,647.57457,737.7199124,647.7145694,668.7173974
E01020246,725.2042172,852.4799786,753.7586118,788.8097386,756.8915114,746.1205435
E01020247,732.1182766,733.4277964,813.3886886,833.0145563,748.1844891,752.1324409
E01020248,741.3329542,724.510772,702.5973471,679.1967333,641.0188356,618.0335997
E01020249,787.9875998,762.2764281,731.334578,705.2205245,656.922894,652.2418653
E01020250,671.3150901,664.8720105,673.4577194,708.8098701,677.2515062,640.7654645
E01020251,744.9767998,731.2096068,683.518084,680.0609309,641.7923228,619.9376607
E01020252,706.512112,697.1728431,689.4903614,646.9168422,598.6557728,623.1742198
E01020253,780.9423217,752.8156085,755.8054681,719.658045,704.3312182,690.5507859
E01020254,927.1407827,877.0307024,855.6529905,852.6965173,800.8019897,796.1145685
E01020255,768.4503558,781.0436015,731.9042789,761.9050371,742.4407498,734.1262534
E01020256,722.8237937,723.5569891,733.1370689,751.8836285,724.957384,716.4198922
E01020257,683.5764362,642.7776289,664.4031613,687.4425575,677.7211207,674.3173309
E01020258,508.7207593,552.1287759,544.9848728,582.3859477,526.5704434,535.8500491
E01020259,667.4420804,672.558085,719.0979578,701.6742296,621.9537672,647.5453728
E01020260,645.8266354,596.2596376,544.3348435,517.4701716,503.6020919,517.7935831
E01020261,723.9286949,729.360179,661.5028551,615.2674526,609.5525333,605.4051406
E01020262,843.3359091,776.9645882,785.9873824,924.8631925,820.4891891,816.3146477
E01020263,720.4584548,748.2731337,723.237103,672.3946578,641.0339049,630.8365257
E01020264,585.0555569,614.2923296,617.8535869,643.3511468,632.5252967,633.4191328
E01020265,614.5281927,570.6486381,571.183867,582.8201287,553.9419224,537.9615619
E01020266,627.5360856,601.4472128,561.1533861,574.2564669,541.0741302,549.9294213
E01020267,502.480475,543.8054342,501.2455066,561.4794238,573.7611836,566.2221969
E01020268,629.0349979,653.9207693,647.9581596,660.650265,614.2264739,600.6789701
E01020269,625.8478811,587.5343524,617.1976291,628.3787812,614.8015065,575.0100401
E01020270,606.3619233,603.9131949,598.647345,625.9629636,593.6463824,596.0396377
E01020271,675.0144399,722.231421,762.9864889,778.402441,675.1325781,692.6608712
E01020272,752.8382422,723.3338993,711.994897,709.1012147,689.9515075,665.3958855
E01020273,693.7541236,682.9894393,693.3431129,681.8426602,639.6769532,631.9141937
E01020274,681.7059096,710.9865154,652.9990419,677.504977,624.5053804,609.8773014
E01020275,662.4641708,716.0785938,730.0887592,979.7275971,730.4088149,687.000028
E01020276,732.677982,670.7510094,700.9849895,711.3115369,635.4878607,625.2319069
E01020277,727.7873686,772.70263,792.9057743,797.014175,733.3897499,740.4408983
E01020278,783.4060116,767.5865285,772.4619911,845.2321505,701.5872608,712.4158986
E01020279,680.0796754,669.7788226,641.3587957,592.8083971,546.9534525,522.3215493
E01020280,768.6125669,779.6647171,739.6196119,717.7428487,663.8579829,635.9789855
E01020281,559.0000285,554.3787742,572.3359932,607.3663598,538.834981,538.2400141
E01020282,682.9129955,694.2835591,681.4638091,713.3949912,675.8807327,681.4523391
E01020283,678.9858194,686.5312976,710.8816347,686.8069633,620.4039691,606.3773601
E01020284,746.8751998,749.6688937,707.7024919,708.5382316,618.6135222,641.8239732
E01020285,684.8543217,672.0131107,664.670051,675.703429,629.4686307,618.228331
E01020286,657.679325,781.1098262,660.4798045,681.8249333,619.6585122,633.3694946
E01020287,602.0318771,650.9719931,690.7149614,711.4630054,622.5151325,649.0165178
E01020288,598.02446,618.6137531,682.068833,769.3054576,685.1726857,738.0437574
E01020289,606.2012473,582.0014188,546.6996974,560.5252226,533.8054148,531.8689317
E01020290,598.985384,576.5234973,585.4063676,574.1259994,515.2163727,537.7424579
E01020291,643.4949504,662.7560402,724.6146454,639.0292708,560.3957733,559.360813
E01020292,601.4262089,626.7801072,618.0360643,721.4844947,662.0249126,654.998915
E01020293,604.7413581,607.550546,622.726625,649.2885221,564.9984856,571.2356386
E01020294,648.1024128,684.3868114,662.9976541,659.2869799,600.3019464,591.3766873
E01020295,524.6358934,532.7064871,511.4944867,546.2526332,488.888342,500.0930379
E01020296,598.6186903,576.9434212,598.0811642,566.1895629,507.0275237,499.862986
E01020297,680.1144881,695.56119,753.2570261,753.0760013,721.3423169,717.7782657
E01020298,451.5792321,478.5863191,494.3938148,517.7574016,458.6677462,451.2079125
E01020299,606.615578,644.8040582,665.8802677,636.1178599,599.9512058,606.8985674
E01020300,592.1282394,540.8260111,560.117616,655.6446392,507.8573397,510.3597454
E01020301,592.1394467,657.2756256,591.050043,625.1684913,552.4786259,553.5140154
E01020302,653.5202363,656.4560316,656.0200233,629.0612011,589.9735447,587.4839745
E01020303,601.8719432,658.1835246,731.6366863,677.1045552,611.365763,596.147534
E01020304,658.547838,692.6734804,663.8582597,679.1139281,625.9886514,627.0216794
E01020305,825.6712432,873.5652866,855.3039817,936.116409,786.8791164,804.9895032
E01020306,686.1530713,747.0241099,780.1371468,757.9950164,733.9841992,717.3675679
E01020307,749.2073131,780.3713536,826.3062561,831.4833267,787.7957694,790.851148
E01020308,702.079701,675.8730261,722.8441144,663.3624591,609.3709374,597.5113099
E01020309,566.7829277,600.5994665,620.1992249,642.4105579,609.6182672,602.184889
E01020310,533.5472709,541.936585,571.4205794,567.7284052,527.9200131,539.549547
E01020311,655.3582609,676.1407895,660.3653434,615.275044,565.8186076,565.5001721
E01020312,696.4400005,701.8820988,752.4313235,714.7106766,710.5819738,690.683295
E01020313,837.8397234,806.6111169,762.1643088,742.2747038,686.5638443,703.2577921
E01020314,665.1193696,727.1972224,668.0626722,644.8424968,587.6565761,597.8522202
E01020315,736.4929705,673.3805218,697.1119971,724.765246,669.2491583,678.9865983
E01020316,694.633271,658.6783467,609.274793,617.0237345,549.9369226,562.6436252
E01020317,793.7113517,731.3744042,743.6925921,700.8671761,601.7569919,616.1255888
E01020318,681.4551182,589.185654,535.43284,536.7163198,505.4298496,515.3816066
E01020319,639.9283532,646.3440534,666.2409238,665.9646328,573.3684547,619.739645
E01020320,654.5864161,606.003285,596.3372331,602.3154763,541.2539778,544.6976046
E01020321,566.448331,558.1452394,570.7250098,618.0122819,591.8542077,566.9444435
E01020322,593.1107554,561.9011752,556.9756147,602.3109469,546.9798838,564.2605192
E01020323,671.308905,723.3712274,701.0976563,705.7438155,639.9420836,636.7834948
E01020324,753.0588901,642.5290198,610.8856724,619.6201726,561.8337507,547.3378909
E01020325,718.7163341,703.1289513,699.6469888,731.6938216,619.7081622,627.0239286
E01020326,543.0404644,561.9024624,575.1773662,635.5167212,596.169811,591.1014619
E01020327,624.9622301,641.6524807,604.0577437,656.453631,611.4105832,620.5433331
E01020328,631.3288113,685.166701,689.8790211,719.9855218,682.6902367,674.881569
E01020329,676.8500526,599.7940963,604.1194621,602.1978997,561.5837365,548.0109251
E01020330,617.9207299,574.0364098,571.8257298,622.4512165,589.7005741,577.5292421
E01020331,687.7079923,626.8569585,673.2901746,653.3578698,618.4448623,608.2267643
