Area,60 to 69,70 to 74,75 to 79,80 to 84,85 and over,Total
E01020084,3,3,5,7,14,31
E01020085,2,2,2,3,6,14
E01020086,3,4,6,6,10,28
E01020087,5,5,6,9,14,40
E01020088,4,5,4,7,19,39
E01020089,3,3,6,7,22,42
E01020090,3,4,5,7,23,43
E01020091,3,3,4,6,11,26
E01020092,3,4,6,8,24,45
E01020093,2,2,4,8,17,34
E01020094,3,3,4,6,29,45
E01020095,2,1,3,3,9,19
E01020096,2,2,4,7,20,36
E01020097,5,6,7,9,14,40
E01020098,5,4,7,8,19,44
E01020099,4,3,4,5,12,27
E01020100,2,3,4,4,11,24
E01020101,3,3,3,5,15,30
E01020102,2,2,2,3,11,19
E01020103,2,1,2,3,5,13
E01020104,1,1,1,2,2,6
E01020105,2,3,4,5,15,31
E01020106,3,4,5,6,16,34
E01020107,3,4,6,13,32,59
E01020108,5,4,6,6,11,32
E01020109,3,2,3,6,9,23
E01020110,3,3,4,6,17,33
E01020111,2,2,2,4,9,20
E01020112,3,3,3,3,14,25
E01020113,2,3,2,5,18,31
E01020114,2,2,3,3,11,22
E01020115,3,2,4,3,10,21
E01020116,3,2,4,6,15,29
E01020117,4,3,4,4,12,28
E01020118,2,2,2,3,7,15
E01020119,3,4,5,6,16,35
E01020120,3,3,4,7,16,34
E01020121,4,3,6,6,11,30
E01020122,3,4,4,7,9,27
E01020123,3,3,4,5,14,28
E01020124,2,3,4,8,20,38
E01020125,3,3,6,7,13,32
E01020126,4,4,5,7,20,39
E01020127,4,3,5,5,11,28
E01020128,2,3,4,6,19,34
E01020129,2,2,3,4,7,17
E01020130,2,1,1,3,5,13
E01020131,5,4,4,5,13,31
E01020132,3,3,5,8,19,38
E01020133,3,2,4,5,7,21
E01020134,2,1,2,3,13,21
E01020135,3,3,5,6,21,37
E01020136,3,3,5,8,18,37
E01020137,2,2,5,6,24,39
E01020138,5,5,8,10,22,49
E01020139,2,2,3,5,8,20
E01020140,2,3,4,5,7,22
E01020141,2,2,2,2,5,13
E01020142,4,5,6,9,17,39
E01020143,5,4,5,7,8,28
E01020144,2,1,1,1,2,7
E01020145,4,3,4,8,7,27
E01020146,2,2,2,3,8,17
E01020147,5,4,6,8,13,37
E01020148,3,2,2,3,4,14
E01020149,3,3,3,5,5,18
E01020150,4,3,4,8,30,49
E01020151,5,5,7,8,25,49
E01020152,4,4,5,9,26,48
E01020153,4,4,4,5,11,27
E01020154,2,2,1,3,3,11
E01020155,2,1,2,3,10,19
E01020156,5,5,6,9,16,40
E01020157,5,4,7,7,14,37
E01020158,3,3,3,6,14,30
E01020159,3,2,4,5,11,25
