Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004132,31,30,86,99,50,296
E02004133,46,49,99,108,81,383
E02004134,47,63,124,118,55,407
E02004135,28,22,65,100,74,288
E02004136,31,22,79,89,61,283
E02004137,17,17,44,66,48,191
E02004138,27,24,62,87,94,295
E02004139,27,28,66,74,63,258
E02004140,16,13,30,56,65,181
E02004141,36,24,68,85,50,264
E02004142,33,33,52,59,37,214
E02004143,31,29,75,82,53,269
E02004144,23,26,66,69,54,238
E02004145,21,16,57,69,77,239
E02004146,45,48,107,103,53,356
E02004147,62,76,114,107,45,404
E02004148,34,33,72,88,77,305
E02004149,300,43,59,70,46,517
E02004150,113,81,99,82,31,407
E02004151,56,71,119,99,55,400
E02004152,336,76,67,47,26,553
E02004153,56,92,119,89,34,391
E02004154,121,87,97,59,29,393
E02004155,59,78,111,111,56,415
E02004156,234,179,141,100,45,698
E02004157,43,66,80,63,35,287
E02004158,67,120,142,105,43,476
E02004159,50,81,115,92,45,383
E02004160,37,49,90,87,46,308
E02004161,70,93,136,111,40,451
E02004162,44,71,93,79,36,323
E02004163,41,50,92,82,65,330
E02004164,36,34,88,120,65,344
E02004165,30,34,68,77,47,257
E02004166,30,28,75,82,43,257
