E01020100,North Devon 002B,11756,11545,12939,11603,,Northern
E01020101,North Devon 002C,11771,11412,12527,13638,,Northern
E01020102,North Devon 010A,25575,26257,24178,24904,,Northern
E01020103,North Devon 010B,3678,4488,4151,4102,,Northern
E01020104,North Devon 010C,7819,6720,5978,6613,,Northern
E01020105,North Devon 011A,15589,17150,20103,20336,,Northern
E01020106,North Devon 011B,23256,24063,22091,22504,,Northern
E01020107,North Devon 011C,25323,25510,25606,25281,,Northern
E01020108,North Devon 004B,20027,18312,19188,18996,,Northern
E01020109,North Devon 004C,20972,22984,23689,22848,,Northern
E01020110,North Devon 005E,20736,22036,22271,23320,,Northern
E01020111,North Devon 001A,5201,5062,4433,3837,,Northern
E01020112,North Devon 001B,1748,1675,1583,1576,,Northern
E01020113,North Devon 003A,4602,4495,4570,3919,,Northern
E01020114,North Devon 001C,6971,8301,9403,8673,,Northern
E01020115,North Devon 001D,13365,15511,14558,15246,,Northern
E01020116,North Devon 003B,10351,12614,11096,10737,,Northern
E01020117,North Devon 003C,16247,15828,16433,14472,,Northern
E01020118,North Devon 003D,8486,10173,9946,9524,,Northern
E01020119,North Devon 011D,14006,12498,13221,17073,,Northern
E01020120,North Devon 006B,22258,24794,25603,25851,,Northern
E01020121,North Devon 012D,16798,18516,18811,19541,,Northern
E01020122,North Devon 012E,16852,16580,16646,15120,,Northern
E01020123,North Devon 009B,14733,14937,14486,13238,,Northern
E01020124,North Devon 009C,18433,16735,19757,19873,,Northern
E01020125,North Devon 009D,25840,25531,25893,28657,,Northern
E01020126,North Devon 002D,15878,17805,17246,12584,,Northern
E01020127,North Devon 006C,16993,15998,17357,13678,,Northern
E01020128,North Devon 010D,21104,23681,24307,26446,,Northern
E01020129,North Devon 010E,11529,12231,10533,11746,,Northern
E01020130,North Devon 010F,10543,11804,10625,11685,,Northern
E01020131,North Devon 013B,14388,12280,12144,10310,,Northern
E01020132,North Devon 007A,19779,19285,19597,19715,,Northern
E01020133,North Devon 007B,26868,26501,25993,25753,,Northern
E01020134,North Devon 007C,10119,10722,9870,10366,,Northern
E01020135,North Devon 013C,13926,13925,16745,11666,,Northern
E01020136,North Devon 013D,23246,22038,20239,18687,,Northern
E01020137,North Devon 013E,16050,16557,15991,14491,,Northern
E01020138,North Devon 014C,12764,13681,12925,11495,,Northern
E01020139,North Devon 007D,7174,9457,9782,6586,,Northern
E01020140,North Devon 008C,13315,13017,15300,13052,,Northern
E01020141,North Devon 008D,6522,8132,7928,5736,,Northern
E01020142,South Hams 006A,18466,18475,17969,17320,,Western
E01020143,South Hams 006B,17160,16022,16988,15727,,Southern
E01020144,South Hams 001A,31220,30445,30524,31364,,Western
E01020145,South Hams 001B,16072,17387,17319,17747,,Western
E01020146,South Hams 001C,28762,27522,30476,25769,,Western
E01020147,South Hams 008A,11818,12980,15629,16271,,Western
E01020148,South Hams 002A,16613,14489,17044,15666,,Western
E01020149,South Hams 001D,13788,14085,13190,13704,,Western
E01020150,South Hams 006C,19860,20008,22222,19890,,Southern
E01020151,South Hams 007A,24480,25508,26815,28659,,Southern
E01020152,South Hams 007B,18206,18629,20077,16539,,Southern
E01020153,South Hams 004A,17744,19359,19022,16146,,Southern
E01020154,South Hams 007C,15193,16083,17690,19603,,Southern
E01020155,South Hams 007D,8612,5658,5898,8003,,Southern
E01020156,South Hams 004B,22008,20884,22030,22986,,Southern
E01020157,South Hams 002B,12001,13834,13824,14099,,Southern
E01020158,South Hams 008B,26298,25774,27927,24269,,Western
E01020159,South Hams 008C,16384,17047,16618,18528,,Western
E01020160,South Hams 002C,17932,20114,19435,18626,,Western
E01020161,South Hams 005A,18217,16325,17967,18112,,Western
E01020162,South Hams 005B,26524,27106,27891,28509,,Western
E01020163,South Hams 005C,28296,29851,31396,29212,,Western
E01020164,South Hams 005D,22402,22449,23320,21741,,Western
E01020165,South Hams 005E,29869,28359,29187,31382,,Western
E01020166,South Hams 005F,30424,30480,30840,30740,,Western
E01020167,South Hams 005G,31137,32096,32420,32540,,Western
E01020168,South Hams 010A,20099,20413,19071,18019,,Western
E01020169,South Hams 010B,19530,19887,19878,20842,,Western
E01020170,South Hams 004C,23663,23796,25305,24621,,Southern
E01020171,South Hams 009A,24666,24407,24764,25695,,Western
E01020172,South Hams 012A,20201,21151,20353,19337,,Western
E01020173,South Hams 012B,20755,23022,23037,27195,,Western
E01020174,South Hams 011A,15616,14863,13751,14731,,Southern
E01020175,South Hams 011B,18081,18609,18865,18887,,Southern
E01020176,South Hams 002D,23008,23341,21248,22232,,Western
E01020177,South Hams 002E,18559,16797,15929,14326,,Western
E01020178,South Hams 011C,18496,20140,20940,19037,,Southern
E01020179,South Hams 012C,17627,16928,18275,18970,,Western
E01020180,South Hams 003A,12216,10736,10864,11567,,Southern
E01020181,South Hams 003B,17798,16254,16497,18184,,Southern
E01020182,South Hams 003C,14750,12855,14268,14627,,Southern
E01020183,South Hams 003D,12232,12698,14386,12868,,Southern
E01020184,South Hams 003E,13276,12314,13199,11940,,Southern
E01020185,South Hams 009B,28480,28955,28532,30042,,Western
E01020186,South Hams 009C,25537,27585,26974,28766,,Western
E01020187,South Hams 009D,20801,17881,16280,18520,,Western
E01020188,South Hams 004D,18608,16760,18039,17002,,Southern
E01020189,South Hams 010C,10328,10819,10504,11232,,Western
E01020190,South Hams 008D,22767,24213,24570,25691,,Western
E01020191,Teignbridge 013A,18677,18756,20543,13637,,Southern
E01020192,Teignbridge 019A,22830,25253,23976,24996,,Southern
E01020193,Teignbridge 019B,18117,20448,20843,20702,,Southern
E01020194,Teignbridge 013B,26865,29840,30166,30755,,Southern
E01020195,Teignbridge 017A,16320,15615,16442,16703,,Southern
E01020196,Teignbridge 017B,11616,13538,13426,12758,,Southern
E01020197,Teignbridge 017C,19602,19149,20912,24226,,Southern
E01020198,Teignbridge 017D,11989,11698,11399,10407,,Southern
E01020199,Teignbridge 017E,12452,12098,14455,13010,,Southern
E01020200,Teignbridge 011A,21425,20274,23780,25452,,Southern
E01020201,Teignbridge 011B,24531,22829,25551,25242,,Southern
E01020202,Teignbridge 007A,16009,15403,17594,19532,,Southern
E01020203,Teignbridge 004A,28736,30408,30715,31235,,Southern
E01020204,Teignbridge 007B,13265,11200,16550,17369,,Southern
E01020205,Teignbridge 003A,22160,22460,24989,20019,,Southern
E01020206,Teignbridge 004B,23077,22616,24088,21947,,Southern
E01020207,Teignbridge 013C,19647,17230,17775,16959,,Southern
E01020208,Teignbridge 012A,11118,10459,11734,13183,,Southern
E01020209,Teignbridge 012B,17765,16463,19342,18799,,Southern
E01020210,Teignbridge 012C,26286,28609,29619,30056,,Southern
E01020211,Teignbridge 014A,6528,5634,5542,5751,,Southern
E01020212,Teignbridge 016A,9910,7292,7800,7029,,Southern
E01020213,Teignbridge 016B,14326,13940,13526,14216,,Southern
E01020214,Teignbridge 016C,20794,20127,20112,19931,,Southern
E01020215,Teignbridge 016D,27472,27862,29239,28443,,Southern
E01020216,Teignbridge 015A,9662,7911,9236,6361,,Southern
E01020217,Teignbridge 014B,10373,9550,10422,11419,,Southern
E01020218,Teignbridge 014C,8166,6987,7346,7428,,Southern
E01020219,Teignbridge 012D,21419,22134,25757,20765,,Southern
E01020220,Teignbridge 004C,10607,11324,14192,15020,,Southern
E01020221,Teignbridge 004D,16903,12849,19185,16804,,Southern
E01020222,Teignbridge 004E,29484,29067,30918,30178,,Southern
E01020223,Teignbridge 004F,19028,19207,21813,16599,,Southern
E01020224,Teignbridge 014D,12280,12975,13300,15575,,Southern
E01020225,Teignbridge 015B,8860,10069,11145,9242,,Southern
E01020226,Teignbridge 015C,20512,18858,20853,17362,,Southern
E01020227,Teignbridge 015D,14743,16302,17057,18280,,Southern
E01020228,Teignbridge 006A,6003,6807,6417,7764,,Southern
E01020229,Teignbridge 005A,9380,9551,9131,7143,,Southern
E01020230,Teignbridge 005B,15813,14987,15634,18998,,Southern
E01020231,Teignbridge 005C,18289,18160,20098,19483,,Southern
E01020232,Teignbridge 005D,14496,13915,15871,15316,,Southern
E01020233,Teignbridge 006B,18291,20958,22316,22179,,Southern
E01020234,Teignbridge 006C,9759,10606,12076,12815,,Southern
E01020235,Teignbridge 006D,13923,12928,13423,13402,,Southern
E01020236,Teignbridge 007C,18438,19619,23412,27959,,Southern
E01020237,Teignbridge 007D,18774,16570,19971,16990,,Southern
E01020238,Teignbridge 019C,23436,23740,23049,24991,,Southern
E01020239,Teignbridge 019D,28115,30947,30387,28083,,Southern
E01020240,Teignbridge 002A,20391,19381,22110,23696,,Eastern
E01020241,Teignbridge 002B,22577,22188,22690,18682,,Eastern
E01020242,Teignbridge 002C,31218,30582,32468,32589,,Eastern
E01020243,Teignbridge 001A,22319,17608,20251,19267,,Eastern
E01020244,Teignbridge 002D,18225,18647,18358,17249,,Eastern
E01020245,Teignbridge 002E,19532,21758,21552,20899,,Eastern
E01020246,Teignbridge 018A,19158,17813,18101,18053,,Southern
E01020247,Teignbridge 018B,16113,15221,15039,12326,,Southern
E01020248,Teignbridge 018C,21061,23061,23963,25084,,Southern
E01020249,Teignbridge 018D,23856,24162,22761,22834,,Southern
E01020250,Teignbridge 009A,22997,22025,21513,24180,,Southern
E01020251,Teignbridge 011C,20413,20456,21840,23571,,Southern
E01020252,Teignbridge 009B,15309,13344,14072,11597,,Southern
E01020253,Teignbridge 009C,23768,27327,30247,30673,,Southern
E01020254,Teignbridge 009D,11228,10387,10792,11943,,Southern
E01020255,Teignbridge 009E,19370,18955,18378,18699,,Southern
E01020256,Teignbridge 013D,19017,17032,18499,14981,,Southern
E01020257,Teignbridge 009F,25073,25264,26722,29423,,Southern
E01020258,Teignbridge 003B,19796,20345,22939,21240,,Eastern
E01020259,Teignbridge 003C,16555,16210,15392,14612,,Southern
E01020260,Teignbridge 011D,20004,18668,24171,26122,,Southern
E01020261,Teignbridge 011E,25941,21005,21003,24140,,Southern
E01020262,Teignbridge 001B,12011,12892,14595,12014,,Eastern
E01020263,Teignbridge 001C,21666,20291,21811,19627,,Eastern
E01020264,Teignbridge 010A,7767,8326,8595,8960,,Southern
E01020265,Teignbridge 008A,25203,24528,27230,26641,,Southern
E01020266,Teignbridge 008B,17248,20392,24949,26440,,Southern
E01020267,Teignbridge 008C,15090,15299,17699,21507,,Southern
E01020268,Teignbridge 008D,20477,20108,18761,22138,,Southern
E01020269,Teignbridge 010B,5364,6598,6717,5053,,Southern
E01020270,Teignbridge 008E,22421,22235,22356,23773,,Southern
E01020271,Teignbridge 010C,10177,11415,10082,11348,,Southern
E01020272,Teignbridge 010D,7254,5341,5113,6797,,Southern
E01020273,Teignbridge 003D,22669,19192,21809,21964,,Eastern
E01020274,Teignbridge 001D,19042,17471,18134,18155,,Eastern
E01020275,Torridge 001A,11038,11335,12138,12524,,Northern
E01020276,Torridge 001B,17715,17358,17523,16508,,Northern
E01020277,Torridge 004A,7389,6991,6628,4894,,Northern
E01020278,Torridge 004B,13261,12913,15732,14289,,Northern
E01020279,Torridge 004C,12012,10659,10584,12082,,Northern
E01020280,Torridge 003A,5436,6116,4756,3424,,Northern
E01020281,Torridge 003B,23716,23088,24788,25529,,Northern
E01020282,Torridge 003C,10059,10107,10186,7169,,Northern
E01020283,Torridge 004D,18825,17997,14840,15254,,Northern
E01020284,Torridge 004E,10965,13371,12689,11723,,Northern
E01020285,Torridge 004F,7151,7951,7547,8750,,Northern
E01020286,Torridge 009A,13264,11707,12429,8426,,Northern
E01020287,Torridge 007A,13592,13131,13170,11601,,Northern
E01020288,Torridge 005A,11639,11411,13741,12394,,Northern
E01020289,Torridge 009B,13505,13412,15346,10563,,Northern
E01020290,Torridge 009C,11340,11512,12727,11183,,Northern
E01020291,Torridge 008A,13408,12814,14794,11761,,Northern
E01020292,Torridge 005B,12351,10953,11825,11696,,Northern
E01020293,Torridge 008B,13245,14997,16168,10889,,Northern
E01020294,Torridge 008C,15971,15731,14931,7334,,Northern
E01020295,Torridge 005C,18385,18634,18760,16739,,Northern
E01020296,Torridge 005D,13519,14000,13323,15567,,Northern
E01020297,Torridge 001C,10191,9715,9150,5503,,Northern
E01020298,Torridge 002A,20568,21626,22697,22749,,Northern
E01020299,Torridge 001D,14173,17350,17028,16061,,Northern
E01020300,Torridge 002B,23045,21353,21973,21958,,Northern
E01020301,Torridge 009D,13362,13630,16031,14750,,Northern
E01020302,Torridge 008D,11668,11727,13527,11777,,Northern
E01020303,Torridge 007B,15252,14546,17660,15322,,Northern
E01020304,Torridge 006A,13090,13949,15158,17631,,Northern
E01020305,Torridge 006B,12073,13707,14017,10627,,Northern
E01020306,Torridge 006C,21896,22720,24118,26257,,Northern
E01020307,Torridge 006D,13036,14207,12700,10870,,Northern
E01020308,Torridge 007C,17635,16398,17996,13932,,Northern
E01020309,Torridge 008E,12531,13986,13105,11811,,Northern
E01020310,Torridge 002C,9350,9984,10597,10291,,Northern
E01020311,Torridge 007D,14772,15437,16427,12700,,Northern
E01020312,West Devon 007A,22313,21691,21977,18445,,Western
E01020313,West Devon 007B,15056,13764,13104,9924,,Western
E01020314,West Devon 004A,13442,12138,13632,12068,,Eastern
E01020315,West Devon 007C,22942,19812,22311,19123,,Western
E01020316,West Devon 007D,25849,26048,27235,27591,,Western
E01020317,West Devon 006A,24284,24306,23487,22844,,Western
E01020318,West Devon 003A,18600,19202,19511,22443,,Eastern
E01020319,West Devon 003B,16239,14802,15976,13994,,Eastern
E01020320,West Devon 001A,12527,10560,10574,11337,,Eastern
E01020321,West Devon 001B,15169,15902,16651,12704,,Eastern
E01020322,West Devon 001C,13924,13223,13728,11665,,Eastern
E01020323,West Devon 003C,10184,9334,9526,9057,,Western
E01020324,West Devon 006B,15132,15255,15884,15521,,Western
E01020325,West Devon 004B,14177,12648,13349,14982,,Western
E01020326,West Devon 001D,19956,19564,19859,17562,,Eastern
E01020327,West Devon 002A,16769,19635,20967,21198,,Eastern
E01020328,West Devon 002B,13146,12486,12485,13012,,Eastern
E01020329,West Devon 002C,14054,15548,16358,16890,,Eastern
E01020330,West Devon 002D,12184,14273,13717,12824,,Eastern
E01020331,West Devon 004C,13052,12423,12739,14479,,Western
E01020332,West Devon 005A,13918,14577,15110,14910,,Western
E01020333,West Devon 005B,26828,28893,25416,25264,,Western
E01020334,West Devon 005C,14685,15409,15101,12797,,Western
E01020335,West Devon 005D,20613,19750,20396,19224,,Western
E01020336,West Devon 005E,31447,31305,30443,32064,,Western
E01020337,West Devon 005F,13461,11658,13196,11891,,Western
E01020338,West Devon 005G,23518,20395,20636,18484,,Western
E01020339,West Devon 003D,16885,14063,14721,13942,,Eastern
E01020340,West Devon 004D,16489,13594,14718,14842,,Western
E01020341,West Devon 006C,22624,22022,21566,22966,,Western
E01020342,West Devon 006D,18745,15655,15892,14904,,Western
E01032628,East Devon 004G,22213,20793,20023,21216,,Eastern
E01032657,Plymouth 027F,3330,5150,6283,14962,,Western
E01032658,Plymouth 027G,3330,5150,6283,2255,,Western
E01033232,Exeter 011F,24069,23127,22729,23467,,Eastern
E01033233,Exeter 001F,21141,22539,24036,27634,,Eastern
E01033234,Exeter 011G,24069,23127,22729,27796,,Eastern
E01033235,Exeter 015E,24961,27137,26678,28658,,Eastern
E01033236,Exeter 015F,24961,27137,26678,28005,,Eastern
E07000040,East Devon,21594,20583,20558,21840,,
E07000041,Exeter,14992,16108,16753,17825,,
E07000042,Mid Devon,17187,17051,17332,17548,,
E07000043,North Devon,15086,15583,15728,15630,,
E07000044,South Hams,19930,19906,20393,20207,,
E07000045,Teignbridge,17840,17628,18855,18464,,
E07000046,Torridge,13795,13960,14508,12901,,
E07000047,West Devon,17684,17095,17428,16613,,
E10000008,Devon,0,0,0,0,,
E06000026,Plymouth,0,0,0,0,,
E06000027,Torbay,0,0,0,0,,
IMDQ1,Q1 - Most Deprived,,,,,,
IMDQ2,Q2 - Above Average,,,,,,
IMDQ3,Q3 - Average,,,,,,
IMDQ4,Q4 - Below Average,,,,,,
IMDQ5,Q5 - Least Deprived,,,,,,
E02003122,Plymouth 001,23325,22095,22584,23338,,
E02003123,Plymouth 002,10221,9433,9586,9568,,
E02003124,Plymouth 003,10249,9508,9672,9794,,
E02003125,Plymouth 004,8857,7674,8064,7431,,
E02003126,Plymouth 005,15289,14428,14643,13645,,
E02003127,Plymouth 006,7510,7888,7254,6303,,
E02003128,Plymouth 007,7442,6770,6523,7935,,
E02003129,Plymouth 008,19779,18356,19448,18053,,
E02003130,Plymouth 009,8396,8406,8087,7124,,
E02003131,Plymouth 010,11980,10968,11067,11671,,
E02003132,Plymouth 011,14025,14085,13353,15693,,
E02003133,Plymouth 012,16969,16908,17865,18082,,
E02003134,Plymouth 013,4718,4832,5030,5422,,
E02003135,Plymouth 014,6332,6306,7023,7101,,
E02003136,Plymouth 015,21086,21899,23339,23013,,
E02003137,Plymouth 016,22849,24082,24455,26244,,
E02003138,Plymouth 017,16493,18535,20366,23426,,
E02003139,Plymouth 018,25705,26039,24811,24105,,
E02003140,Plymouth 019,21863,22313,22736,23720,,
E02003141,Plymouth 020,7115,7811,7608,7208,,
E02003142,Plymouth 021,7416,7619,7664,6663,,
E02003143,Plymouth 022,19921,18905,18332,19019,,
E02003144,Plymouth 023,9172,11450,13513,12781,,
E02003145,Plymouth 024,9355,10695,10800,11292,,
E02003146,Plymouth 025,9651,12256,12571,11929,,
E02003147,Plymouth 026,2077,1347,1484,1092,,
E02003148,Plymouth 027,5090,6506,7077,6260,,
E02003149,Plymouth 028,5371,6102,6590,5893,,
E02003150,Plymouth 029,2857,3547,4238,3668,,
E02003151,Plymouth 030,25145,25219,25984,25475,,
E02003152,Plymouth 031,18240,19056,18793,20190,,
E02003153,Plymouth 032,24734,23686,24939,23825,,
E02003154,Torbay 001,10501,9050,8034,7191,,
E02003155,Torbay 002,12553,11244,11419,10283,,
E02003156,Torbay 003,19492,18206,17277,18084,,
E02003157,Torbay 004,7327,5699,5008,4868,,
E02003158,Torbay 005,11279,10780,10249,10427,,
E02003159,Torbay 006,9157,8796,8267,7093,,
E02003161,Torbay 008,3804,2289,2155,1083,,
E02003163,Torbay 010,11231,10772,11321,11264,,
E02003164,Torbay 011,17677,16213,17464,17883,,
E02003165,Torbay 012,13943,13047,13829,13519,,
E02003166,Torbay 013,11409,9401,8994,7331,,
E02003167,Torbay 014,6715,5219,5149,3683,,
E02003168,Torbay 015,17729,15273,16129,16514,,
E02003169,Torbay 016,22693,21214,21747,23549,,
E02003170,Torbay 017,13840,12973,13324,12596,,
E02003171,Torbay 018,12322,10724,11554,11809,,
E02004129,East Devon 001,17070,15951,16711,16007,,
E02004130,East Devon 002,17217,15895,14641,16301,,
E02004131,East Devon 003,23278,22315,22542,23897,,
E02004132,East Devon 004,23674,21928,20996,23125,,
E02004133,East Devon 005,20237,18514,19020,18703,,
E02004134,East Devon 006,20127,17947,18179,19513,,
E02004135,East Devon 007,23139,21512,20802,22897,,
E02004136,East Devon 008,24987,25348,25311,26348,,
E02004137,East Devon 009,21607,19688,20338,23358,,
E02004138,East Devon 010,20761,20059,19654,21118,,
E02004139,East Devon 011,22050,21017,20680,21314,,
E02004140,East Devon 012,27634,27034,26673,28512,,
E02004141,East Devon 013,25999,23723,23491,24781,,
E02004142,East Devon 014,25197,24174,24827,25882,,
E02004143,East Devon 015,25008,24547,23944,26234,,
E02004144,East Devon 016,22949,23422,24183,26201,,
E02004145,East Devon 017,25821,24586,25444,26695,,
E02004146,East Devon 018,16950,15810,16009,17151,,
E02004147,East Devon 019,11935,12202,12937,12472,,
E02004148,East Devon 020,18570,17977,17479,18397,,
E02004149,Exeter 001,24203,25048,26472,28423,,
E02004150,Exeter 002,11551,12025,12892,13038,,
E02004151,Exeter 003,17574,17707,18960,17751,,
E02004152,Exeter 004,12198,15546,16400,16542,,
E02004153,Exeter 005,16602,16669,17454,17629,,
E02004154,Exeter 006,14656,18291,18863,19665,,
E02004155,Exeter 007,11955,12545,12264,13263,,
E02004156,Exeter 008,7470,7287,7312,8270,,
E02004157,Exeter 009,16853,20184,21410,23028,,
E02004158,Exeter 010,10810,12003,13186,13348,,
E02004159,Exeter 011,22447,22260,22532,25879,,
E02004160,Exeter 012,16403,16624,17183,18375,,
E02004161,Exeter 013,7752,9111,8780,8763,,
E02004162,Exeter 014,16855,17964,19212,20363,,
E02004163,Exeter 015,18268,19734,20094,20786,,
E02004164,Mid Devon 001,15871,14536,15476,15103,,
E02004165,Mid Devon 002,22459,22549,23319,23366,,
E02004166,Mid Devon 003,19726,20552,20581,20524,,
E02004167,Mid Devon 004,9233,8884,9403,10188,,
E02004168,Mid Devon 005,10689,10185,9204,8961,,
E02004169,Mid Devon 006,21662,22653,22610,22834,,
E02004170,Mid Devon 007,18088,18374,18545,19655,,
E02004171,Mid Devon 008,20000,19401,20264,20002,,
E02004172,Mid Devon 009,15271,14460,15303,13326,,
E02004173,Mid Devon 010,17447,17025,17208,16106,,
E02004174,Mid Devon 011,19245,19822,19553,20029,,
E02004175,North Devon 001,6821,7637,7494,6705,,
E02004176,North Devon 002,13666,14294,14263,13508,,
E02004177,North Devon 003,9922,10778,10511,9698,,
E02004178,North Devon 004,21417,22928,23453,23287,,
E02004179,North Devon 005,19763,21178,22006,23655,,
E02004180,North Devon 006,18293,18945,19302,17802,,
E02004181,North Devon 007,15985,16491,16311,16244,,
E02004182,North Devon 008,7829,8370,8554,6485,,
E02004183,North Devon 009,16459,16206,16987,16485,,
E02004184,North Devon 010,13375,14197,13295,14441,,
E02004185,North Devon 011,19544,19805,20255,21339,,
E02004186,North Devon 012,18727,18634,19018,19609,,
E02004187,North Devon 013,16329,15718,16067,13404,,
E02004188,North Devon 014,13536,13673,13738,12596,,
E02004189,South Hams 001,22461,22360,22877,21938,,
E02004190,South Hams 002,17623,17715,17496,16614,,
E02004191,South Hams 003,14054,12971,13843,13830,,
E02004192,South Hams 004,20506,20200,21099,20732,,
E02004193,South Hams 005,26696,26667,27574,26672,,
E02004194,South Hams 006,18495,18168,19060,17464,,
E02004195,South Hams 007,16623,16470,17620,19147,,
E02004196,South Hams 008,19317,20004,21186,21341,,
E02004197,South Hams 009,24871,24707,24138,25266,,
E02004198,South Hams 010,16652,17040,16484,16898,,
E02004199,South Hams 011,17398,17871,17852,17765,,
E02004200,South Hams 012,19528,20367,20555,21497,,
E02004201,Teignbridge 001,18760,17066,18698,17335,,
E02004202,Teignbridge 002,22389,22511,23436,22484,,
E02004203,Teignbridge 003,20295,19552,21282,19770,,
E02004204,Teignbridge 004,21306,20912,23485,21603,,
E02004205,Teignbridge 005,14495,14153,15184,14960,,
E02004206,Teignbridge 006,11994,12825,13558,14092,,
E02004207,Teignbridge 007,16622,15698,19382,20071,,
E02004208,Teignbridge 008,20088,20512,22199,24222,,
E02004209,Teignbridge 009,19624,19550,20287,21204,,
E02004210,Teignbridge 010,7641,7920,7627,7823,,
E02004211,Teignbridge 011,22463,20646,23269,24866,,
E02004212,Teignbridge 012,19147,19416,21613,20514,,
E02004213,Teignbridge 013,21052,20715,21746,19524,,
E02004214,Teignbridge 014,9337,8787,9153,9881,,
E02004215,Teignbridge 015,13444,13285,14573,12525,,
E02004216,Teignbridge 016,18126,17305,17669,17667,,
E02004217,Teignbridge 017,14396,14420,15327,15159,,
E02004218,Teignbridge 018,20047,20064,19966,19505,,
E02004219,Teignbridge 019,23125,25097,24564,24506,,
E02004220,Torridge 001,13279,13940,13960,12784,,
E02004221,Torridge 002,17654,17654,18422,18083,,
E02004222,Torridge 003,13070,13104,13243,11841,,
E02004223,Torridge 004,11601,11647,11337,10893,,
E02004224,Torridge 005,13974,13750,14412,14158,,
E02004225,Torridge 006,15024,16146,16498,16218,,
E02004226,Torridge 007,15313,14878,16313,13365,,
E02004227,Torridge 008,13365,13851,14505,10671,,
E02004228,Torridge 009,12868,12565,14133,11416,,
E02004229,West Devon 001,15394,14812,15203,13378,,
E02004230,West Devon 002,14038,15486,15882,15778,,
E02004231,West Devon 003,15477,14350,14934,14704,,
E02004232,West Devon 004,14290,12701,13610,14093,,
E02004233,West Devon 005,20639,20284,20043,18993,,
E02004234,West Devon 006,20196,19310,19207,19020,,
E02004235,West Devon 007,21540,20329,21157,19336,,
E02006840,Torbay 019,17032,16112,16456,15742,,
TOWN01,Ashburton-Buckfastleigh,14396,14420,15327,15159,,
TOWN02,Axminster,20498,18686,18892,19683,,
TOWN03,Barnstaple,15656,16075,16137,16046,,
TOWN04,Bideford-Northam,13562,13591,13796,13286,,
TOWN05,Braunton,20434,22338,23029,24354,,
TOWN06,Crediton,17321,17102,17355,16721,,
TOWN07,Cullompton,20111,20053,20253,20883,,
TOWN08,Dartmouth,17275,17229,18058,18378,,
TOWN09,Dawlish,13798,14062,14814,14783,,
TOWN10,Exeter (Wider),15778,16596,17329,18234,,
TOWN11,Exmouth,20882,20325,20492,21682,,
TOWN12,Great Torrington,15225,15523,16403,15041,,
TOWN13,Holsworthy,13144,13280,14340,10995,,
TOWN14,Honiton,19177,18103,17722,18609,,
TOWN15,Ilfracombe,10482,10945,10918,10904,,
TOWN16,Ivybridge,23238,23312,23919,23679,,
TOWN17,Kingsbridge,17902,18411,18198,18379,,
TOWN18,Lynton-Lynmouth,15878,17805,17246,12584,,
TOWN19,Moretonhampstead,19673,18582,20047,19686,,
TOWN20,Newton Abbot,18682,18451,19651,19141,,
TOWN21,Okehampton,15297,15031,15666,14633,,
TOWN22,Ottery St Mary,24687,24244,23808,24707,,
TOWN23,Seaton,22207,21093,20774,22575,,
TOWN24,Sidmouth,24881,23481,23305,25020,,
TOWN25,South Molton,15641,15133,15517,13353,,
TOWN26,Tavistock,19379,18608,18743,18067,,
TOWN27,Teignmouth,16413,16334,17917,18512,,
TOWN28,Tiverton,15509,15297,15579,15777,,
TOWN29,Totnes,17211,16628,17230,16977,,
DIV1,Alphington & Cowick ED,16903,17599,18587,19378,,
DIV2,Ashburton & Buckfastleigh ED,16955,17643,18523,17775,,
DIV3,Axminster ED,20142,18656,18496,20016,,
DIV4,Barnstaple North ED,11343,11896,11918,10849,,
DIV5,Barnstaple South ED,15473,15820,15545,16363,,
DIV6,Bickleigh & Wembury ED,22659,22294,22542,22697,,
DIV7,Bideford East ED,12199,11982,12285,11851,,
DIV8,Bideford West & Hartland ED,13219,13386,13234,12759,,
DIV9,Bovey Rural ED,19627,19311,21589,21208,,
DIV10,Braunton Rural ED,20434,22338,23029,24232,,
DIV11,Broadclyst ED,20754,18592,19332,20272,,
DIV12,Chudleigh & Teign Valley ED,19899,18718,21350,19948,,
DIV13,Chulmleigh & Landkey ED,17134,17928,18570,17498,,
DIV14,Combe Martin Rural ED,15330,15361,15506,14384,,
DIV15,Crediton ED,18032,18632,18706,18494,,
DIV16,"Creedy, Taw & Mid Exe ED",17231,16481,16986,15854,,
DIV17,Cullompton & Bradninch ED,18619,18123,18588,19287,,
DIV18,Dartmouth & Marldon ED,18564,18335,19360,19195,,
DIV19,Dawlish ED,13244,13489,14371,14638,,
DIV20,Duryard & Pennsylvania ED,19745,21058,22412,24318,,
DIV21,Exminster & Haldon ED,20896,20437,21718,20628,,
DIV22,Exmouth & Budleigh Salterton Coastal ED,22196,21282,21461,23107,,
DIV23,Exmouth ED,20347,20101,20300,21411,,
DIV24,Exwick & St Thomas ED,13838,14333,14910,15364,,
DIV25,Feniton & Honiton ED,21381,20165,19560,20993,,
DIV26,Fremington Rural ED,19737,19614,20093,21300,,
DIV27,Hatherleigh & Chagford ED,16186,15331,15860,14807,,
DIV28,Heavitree & Whipton Barton ED,14499,15956,15643,17706,,
DIV29,Holsworthy Rural ED,13144,13280,14340,10944,,
DIV30,Ilfracombe ED,8371,9207,9003,8498,,
DIV31,Ipplepen & The Kerswells ED,22279,22208,22494,22959,,
DIV32,Ivybridge ED,26696,26667,27574,27462,,
