Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020080,2,3,8,11,4,27
E01020081,3,5,9,8,3,29
E01020082,3,4,8,11,3,29
E01020083,5,9,20,19,5,58
E01020084,4,6,11,10,4,34
E01020085,3,7,17,9,2,39
E01020086,3,5,11,10,4,34
E01020087,3,6,13,20,6,48
E01020088,5,7,13,19,6,48
E01020089,5,7,21,18,4,55
E01020090,3,5,15,14,5,42
E01020091,3,4,12,8,4,30
E01020092,2,4,9,12,4,31
E01020093,2,5,12,9,3,32
E01020094,6,11,14,12,3,45
E01020095,5,7,13,10,2,37
E01020096,5,10,14,10,3,43
E01020097,5,5,16,22,7,54
E01020098,4,5,14,22,6,51
E01020099,3,3,7,15,4,32
E01020100,3,3,5,11,3,25
E01020101,3,4,10,11,4,32
E01020102,4,7,15,13,2,40
E01020103,5,8,11,10,2,37
E01020104,4,9,8,8,1,30
E01020105,3,7,11,10,3,36
E01020106,1,2,5,8,4,21
E01020107,2,5,9,13,5,34
E01020108,6,6,18,18,6,54
E01020109,3,4,11,11,3,33
E01020110,18,33,21,9,4,85
E01020111,4,5,8,11,2,31
E01020112,6,8,14,14,3,45
E01020113,3,7,12,12,3,38
E01020114,3,6,9,10,3,31
E01020115,2,3,11,10,3,29
E01020116,4,7,12,14,4,41
E01020117,2,3,12,13,4,34
E01020118,3,6,12,9,2,33
E01020119,3,3,8,15,5,34
E01020120,5,5,14,16,4,44
E01020121,4,7,16,17,4,47
E01020122,4,8,11,17,4,43
E01020123,4,5,10,12,3,35
E01020124,3,7,8,12,4,34
E01020125,2,4,9,10,4,29
E01020126,2,5,9,19,5,40
E01020127,5,5,14,17,5,46
E01020128,3,4,11,12,3,33
E01020129,3,7,10,7,2,29
E01020130,4,10,12,11,2,39
E01020131,6,8,16,22,5,56
E01020132,4,7,14,13,4,42
E01020133,2,8,12,10,3,36
E01020134,3,6,10,8,2,28
E01020135,4,6,10,11,3,35
E01020136,4,6,14,14,4,42
E01020137,5,6,10,13,3,36
E01020138,6,6,16,22,6,56
E01020139,4,7,9,11,3,34
E01020140,2,3,7,8,3,25
E01020141,4,8,14,10,2,40
E01020142,4,9,17,23,6,58
E01020143,5,8,17,21,5,57
E01020144,4,7,14,16,1,41
E01020145,13,19,16,19,5,71
E01020146,2,6,11,11,2,32
E01020147,3,5,12,20,6,46
E01020148,2,3,8,12,3,28
E01020149,2,4,8,11,3,29
E01020150,4,4,11,16,4,39
E01020151,2,4,8,14,6,34
E01020152,2,4,8,14,5,32
E01020153,2,2,6,12,5,26
E01020154,12,14,11,11,2,50
E01020155,3,5,8,8,2,27
E01020156,4,5,14,17,6,46
E01020157,5,5,17,24,6,57
E01020158,3,4,12,16,4,40
E01020159,3,4,12,14,4,36
E01020160,5,5,13,19,4,47
E01020161,6,9,13,18,5,52
E01020162,4,6,13,13,2,38
E01020163,5,6,14,16,3,43
E01020164,4,4,11,12,3,34
E01020165,3,7,14,14,2,40
E01020166,4,4,10,12,3,34
E01020167,4,4,10,12,2,32
E01020168,4,7,10,17,6,44
E01020169,6,11,16,19,4,56
E01020170,5,5,14,21,6,50
E01020171,4,4,10,18,7,42
E01020172,2,6,10,15,6,39
E01020173,2,4,6,15,5,32
E01020174,3,3,9,14,6,35
E01020175,3,4,9,19,7,42
E01020176,1,4,8,10,3,25
E01020177,3,4,10,12,3,32
E01020178,3,4,13,16,7,43
E01020179,3,5,11,15,7,42
E01020180,4,7,15,13,4,44
E01020181,5,5,10,14,4,39
E01020182,4,6,12,11,2,36
E01020183,3,6,9,9,3,31
E01020184,4,5,11,14,4,37
E01020185,2,2,9,10,5,27
E01020186,2,2,7,12,5,28
E01020187,3,7,13,15,3,41
E01020188,3,4,11,18,5,42
E01020189,5,6,14,18,5,48
E01020190,4,4,15,18,6,46
E01020191,7,31,30,19,4,90
E01020192,3,3,8,13,4,31
E01020193,3,4,13,14,3,38
E01020194,3,5,12,13,3,36
E01020195,5,5,14,16,4,43
E01020196,4,7,11,14,4,40
E01020197,2,4,8,12,4,30
E01020198,3,5,12,12,2,34
E01020199,3,6,13,12,3,38
E01020200,1,3,6,10,4,24
E01020201,1,3,7,13,6,30
E01020202,2,4,10,14,6,36
E01020203,3,3,11,13,5,35
E01020204,4,9,16,10,1,41
E01020205,3,2,8,18,4,35
E01020206,2,6,12,13,3,35
E01020207,3,7,13,12,2,38
E01020208,3,5,10,9,2,30
E01020209,3,8,9,10,3,33
E01020210,3,4,8,11,4,30
E01020211,5,9,12,9,2,38
E01020212,4,5,10,9,2,30
E01020213,3,6,9,12,3,34
E01020214,4,6,11,14,4,39
E01020215,3,3,8,14,4,31
E01020216,6,7,13,12,2,40
E01020217,4,10,12,11,3,40
E01020218,5,11,14,13,2,45
E01020219,6,11,17,18,3,55
E01020220,5,5,12,12,3,36
E01020221,4,6,13,17,4,45
E01020222,2,5,10,11,3,31
E01020223,3,5,15,14,4,42
E01020224,4,6,11,7,1,30
E01020225,4,9,10,8,2,32
E01020226,2,4,10,10,3,29
E01020227,4,7,9,10,4,34
E01020228,4,7,11,15,5,42
E01020229,4,12,15,20,7,58
E01020230,4,4,12,17,4,41
E01020231,4,4,10,12,4,33
E01020232,5,7,14,13,3,41
E01020233,4,4,7,14,7,35
E01020234,4,6,10,11,3,34
E01020235,3,5,12,13,5,37
E01020236,3,3,8,12,3,30
E01020237,3,4,12,13,4,36
E01020238,2,2,7,11,3,25
E01020239,2,2,9,11,3,28
E01020240,3,9,13,13,3,41
E01020241,5,6,15,14,3,44
E01020242,3,10,17,13,3,45
E01020243,2,3,9,12,3,29
E01020244,3,4,10,12,3,32
E01020245,3,5,12,15,4,39
E01020246,3,5,8,11,2,29
