Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020203,1,1,5,6,2,16
E01020204,3,7,12,8,1,31
E01020205,1,1,4,10,2,19
E01020206,1,3,7,7,1,20
E01020207,3,5,10,9,2,29
E01020208,3,4,8,7,1,23
E01020209,2,6,7,8,2,25
E01020210,1,2,4,5,2,14
E01020211,6,10,14,11,2,42
E01020212,4,5,10,9,2,30
E01020213,2,5,7,10,3,26
E01020214,2,4,6,8,2,22
E01020215,1,1,4,6,2,14
E01020216,6,8,14,13,3,44
E01020217,4,10,12,11,3,40
E01020218,5,12,14,13,2,45
E01020219,3,6,10,10,2,31
E01020220,4,4,9,9,2,28
E01020221,3,5,10,13,3,34
E01020222,1,2,5,5,1,14
E01020223,2,4,12,11,3,32
E01020224,3,5,8,5,1,23
E01020225,4,9,10,8,2,33
E01020226,2,3,7,8,3,22
E01020227,3,5,7,8,3,26
E01020228,4,7,11,15,5,42
E01020229,4,12,15,21,7,58
E01020230,3,3,9,13,3,32
E01020231,3,3,7,9,3,25
E01020232,4,5,10,10,2,31
E01020233,2,2,4,8,4,19
E01020234,4,6,10,12,3,34
E01020235,3,4,9,10,4,29
E01020236,1,2,4,6,2,14
E01020237,2,3,10,10,3,27
E01020238,1,1,4,6,2,14
E01020239,1,1,4,5,2,13
E01020240,2,5,7,7,2,23
E01020241,4,5,12,11,3,34
E01020242,2,5,8,6,1,21
E01020243,2,2,7,9,2,22
E01020244,2,3,8,9,2,24
E01020245,2,3,7,9,2,22
E01020246,2,4,6,9,2,22
E01020247,4,7,10,12,4,36
E01020248,1,3,6,9,3,22
E01020249,2,1,5,6,2,17
E01020250,2,3,7,7,2,21
E01020251,3,3,6,7,2,21
E01020252,3,6,11,11,3,34
E01020253,2,3,6,5,1,17
E01020254,4,6,9,9,2,31
E01020255,3,3,7,7,3,23
E01020256,2,3,8,9,2,25
E01020257,2,2,4,5,1,13
E01020258,2,3,7,9,2,23
E01020259,1,2,6,8,3,20
E01020260,1,1,3,6,3,14
E01020261,1,1,5,5,2,15
E01020262,3,3,8,13,4,30
E01020263,2,3,7,9,4,26
E01020264,3,6,9,13,4,35
E01020265,1,2,5,6,2,17
E01020266,2,2,5,7,2,18
E01020267,2,2,5,8,2,20
E01020268,1,1,6,7,3,18
E01020269,3,8,13,17,6,45
E01020270,2,5,6,7,2,22
E01020271,5,6,11,13,2,36
E01020272,7,6,14,12,3,42
E01020273,1,2,5,7,2,18
E01020274,2,2,7,10,3,25
E01020275,2,5,7,15,3,32
E01020276,2,2,8,9,3,25
E01020277,6,8,17,16,4,52
E01020278,3,3,10,12,3,31
E01020279,6,19,21,17,4,69
E01020280,8,15,22,19,4,68
E01020281,3,4,8,9,2,27
E01020282,3,5,10,13,4,35
E01020283,3,4,7,11,3,28
E01020284,5,9,17,16,3,50
E01020285,5,10,16,15,3,49
E01020286,4,5,11,16,4,41
E01020287,4,3,12,16,4,39
E01020288,4,6,11,16,5,41
E01020289,3,4,11,17,5,39
E01020290,3,5,12,16,6,41
E01020291,4,6,12,16,4,42
E01020292,3,4,12,14,4,37
E01020293,5,6,18,19,6,54
E01020294,4,8,15,15,4,46
E01020295,2,3,8,11,4,28
E01020296,3,3,7,11,4,27
E01020297,2,6,11,11,4,35
E01020298,2,3,8,8,4,24
E01020299,2,3,9,13,5,32
E01020300,2,3,6,8,3,22
E01020301,4,5,9,15,4,38
E01020302,4,6,12,18,5,44
E01020303,2,3,7,14,3,29
E01020304,4,5,10,10,3,32
E01020305,2,5,10,10,2,28
E01020306,2,2,6,5,1,16
E01020307,5,6,11,10,3,37
E01020308,3,4,9,15,4,36
E01020309,4,5,12,18,5,44
E01020310,4,9,14,19,8,54
E01020311,4,7,14,20,6,50
E01020312,2,2,6,11,5,26
E01020313,3,5,10,11,3,32
E01020314,3,3,12,17,5,40
E01020315,2,3,8,9,3,26
E01020316,2,3,5,9,2,20
E01020317,1,2,4,8,3,18
E01020318,1,2,5,6,2,17
E01020319,3,3,7,13,3,30
E01020320,3,6,11,17,5,43
E01020321,5,10,18,21,5,59
E01020322,5,11,16,21,6,59
E01020323,6,18,24,28,5,80
E01020324,2,2,7,12,3,26
E01020325,3,4,8,12,3,30
E01020326,3,4,13,14,4,38
E01020327,2,5,8,6,2,23
E01020328,6,11,21,14,3,54
E01020329,3,4,7,13,3,30
E01020330,5,7,16,13,5,46
E01020331,3,3,9,10,3,27
E01020332,3,7,9,11,3,33
E01020333,2,3,8,10,2,25
E01020334,4,9,14,13,3,43
E01020335,2,3,7,10,4,26
E01020336,1,1,3,6,2,13
E01020337,4,7,8,9,3,30
