Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01020192,0.008350731,0.004310345,0.006403415,0.004405286,0.019144144,0.009029345,0.009205984,0.007117438,0.01463964,0.01905972,0.00635324,0.00635324
E01020193,#,0.003333333,#,0.004338395,0.017259978,0.010787487,0.01210121,0.019210245,0.010787487,0.010427529,0.005213764,0.005213764
E01020194,0.006362672,0.00751073,0.006269592,0.005279831,0.020169851,0.005274262,0.012834225,0.010857763,0.004246285,0.005494505,0.005494505,0.005494505
E01020195,0.00657277,0.008325624,0.009416196,0.004721435,0.018656716,0.017110266,0.023277467,0.018779343,0.016791045,0.017889088,0.008944544,0.004472272
E01020196,0.012891344,0.008241758,0.009795191,0.007239819,0.020985401,0.023584906,0.036964981,0.02504817,0.025547445,0.028818444,0.009606148,0.004803074
E01020197,0.003592814,0.007326007,0.00505689,0.003811944,0.017456359,0.01212938,0.006775068,0.013755158,0.011221945,0.014104372,0.007052186,0.007052186
E01020198,0.013306039,0.018499486,0.018461538,0.008438819,0.030368764,0.016538037,0.027241771,0.033898305,0.036876356,0.040183697,0.022962113,0.017221584
E01020199,0.014830508,0.015560166,0.016032064,0.011055276,0.03313253,0.023,0.023185484,0.024316109,0.027108434,0.026288118,0.015772871,0.015772871
E01020200,0.008012821,0.004615385,0.004573171,0.00921659,0.007763975,0.007763975,0.011041009,0.025337838,0.00931677,0.008375209,0,0
E01020201,0.006915629,0.011251758,0.00538358,#,0.019946809,0.02016129,0.019736842,0.014725569,0.009308511,0.007022472,0.007022472,0.007022472
E01020202,0.006385696,0.008816121,0.005128205,0.003870968,0.01659751,0.008415147,0.008658009,0.02,0.020746888,0.019354839,0,0.006451613
E01020203,0.009791922,0.011097411,0.004920049,0.003807107,0.013888889,0.005128205,0.006321113,0.00794702,0.005050505,0.006501951,0.006501951,0.006501951
E01020204,0.009940358,0.020812686,0.011639185,0.005499542,0.032967033,0.019138756,0.028971963,0.021904762,0.023809524,0.023496241,0.009398496,0.009398496
E01020205,#,0.011655012,0.003484321,#,0.008403361,0.004756243,#,0.009638554,#,0,0.00621118,0.00621118
E01020206,0.007534984,0.00845666,0.011677282,0.007322176,0.02342918,0.024704619,0.025274725,0.022580645,0.020234292,0.021528525,0.010764263,0.005382131
E01020207,0,0.0075,0.006459948,0.005174644,0.014322917,0.00802139,0.011594203,0.023222061,0.018229167,0.016163793,0.005387931,0.010775862
E01020208,0.025673941,0.010282776,0.006535948,0.017310253,0.041891892,0.037037037,0.025032938,0.027741083,0.031081081,0.033738192,0.013495277,0.006747638
E01020209,0.009930487,0.011133603,0.007179487,0.00952381,0.023706897,0.017278618,0.025358324,0.018599562,0.016163793,0.017026107,0.005675369,0.005675369
E01020210,0.003773585,0.012578616,0.006402049,0.00511509,0.031413613,0.013661202,0.014844804,0.006915629,0.009162304,0.006906077,0,0
E01020211,0.02662037,0.020713464,0.029579067,0.010893246,0.056989247,0.036997886,0.046439628,0.04616999,0.044086022,0.042016807,0.015756303,0.026260504
E01020212,0.026525199,0.022020725,0.014285714,0.013513514,0.052774019,0.040897098,0.048114434,0.054474708,0.044654939,0.046791444,0.020053476,0.020053476
E01020213,0.011123471,0.013498313,0.007909605,0.007760532,0.033898305,0.021764032,0.017564403,0.032295271,0.02259887,0.023201856,0.005800464,0.011600928
E01020214,0.009163803,0.010078387,0.006912442,0.006674082,0.02247191,0.011135857,0.021134594,0.024581006,0.012359551,0.011273957,0.011273957,0.011273957
E01020215,#,0.008323424,0.005910165,0,0.015568862,0.008610086,0.00754717,0.008010681,0.010778443,0.013227513,0.006613757,0.006613757
E01020216,0.017786561,0.021925643,0.029154519,0.015857284,0.06013579,0.042759961,0.049132948,0.047070125,0.051406402,0.054080629,0.014749263,0.014749263
E01020217,0.035107588,0.028047465,0.024282561,0.012358393,0.035496957,0.032166509,0.038131554,0.041666667,0.031440162,0.02901354,0.02417795,0.02417795
E01020218,0.022940563,0.026666667,0.015197568,0.013875124,0.037284895,0.035087719,0.044291339,0.037698413,0.027724665,0.027422303,0.02285192,0.013711152
E01020219,0.01208981,0.009369676,0.007653061,0.01000834,0.015561016,0.013333333,0.016812865,0.021598272,0.01965602,0.017123288,0.006849315,0.01369863
E01020220,0.007067138,0.007058824,0.007945516,0.007918552,0.021126761,0.023972603,0.015981735,0.022411953,0.022300469,0.021621622,0.010810811,0.010810811
E01020221,0.009100101,0.006923838,0.008678881,0.005612722,0.017985612,0.012589928,0.015030946,0.019766397,0.013489209,0.013599275,0.004533092,0.004533092
E01020222,0.004830918,0.004895961,0.003476246,0.003558719,0.01902497,0.014652015,0.004987531,0.009102731,0.005945303,0.006675567,0.006675567,0.006675567
E01020223,0.006610009,0.004612546,0.003745318,0.004699248,0.017126546,0.004775549,0.015828678,0.010367578,0.016175071,0.014734774,0.004911591,0.009823183
E01020224,0.020118343,0.02166065,0.016412661,0.011614402,0.05510907,0.036088475,0.037780401,0.021352313,0.024110218,0.023696682,0.005924171,0.005924171
E01020225,0.015299026,0.019125683,0.023076923,0.020833333,0.038366337,0.034198113,0.024940618,0.028169014,0.027227723,0.023228804,0.017421603,0.023228804
E01020226,0.004926108,0.006468305,0.006468305,0.005270092,0.019815059,0.009421265,0.01,0.012875536,0.01321004,0.014044944,0.014044944,0.007022472
E01020227,0.011848341,0.014545455,0.010830325,0.008244994,0.019790454,0.017878427,0.019583843,0.026666667,0.025611176,0.023980815,0.005995204,0.011990408
E01020228,0.012971698,0.02676399,0.018823529,0.009977827,0.045744681,0.025423729,0.029598309,0.034594595,0.038297872,0.038845727,0.027746948,0.016648169
E01020229,0.007936508,0.007692308,0.011707317,0.007092199,0.027027027,0.025343189,0.024948025,0.020507813,0.013513514,0.011914218,0.011914218,0.011914218
E01020230,0.006782946,0.009596929,0.005730659,0.005830904,0.022115385,0.020348837,0.020952381,0.020368574,0.019230769,0.019569472,0.009784736,0.004892368
E01020231,0.01452514,0.008073818,0.009489917,0.008158508,0.024475524,0.013048636,0.012180268,0.020432692,0.008158508,0.005847953,0,0.005847953
E01020232,0.004127967,0.012170385,0.008032129,0.008008008,0.019588639,0.018905473,0.014807502,0.024485798,0.018609207,0.019417476,0.009708738,0.009708738
E01020233,0.005537099,0.011853448,0.006514658,0.01187905,0.023076923,0.01308615,0.010078387,0.013824885,0.012087912,0.012345679,0.00617284,0.00617284
E01020234,0.009879254,0.018518519,0.012021858,0.010952903,0.02792696,0.034858388,0.027334852,0.025698324,0.02792696,0.027027027,0.010810811,0.010810811
E01020235,0.016546019,0.017293998,0.010816126,0.005045409,0.016293279,0.013655462,0.01391863,0.01618123,0.013238289,0.016666667,0.011111111,0.011111111
E01020236,#,0.00530504,#,0.004043127,0.00928382,0.003916449,0.009358289,0.00672043,0,0,0.006915629,0
E01020237,0.009259259,0.008238929,0.004024145,0.005065856,0.01371308,0.014568158,0.012644889,0.012552301,0.008438819,0.010405827,0.005202914,0
E01020238,0.005524862,0.005509642,#,0.004316547,0.024045262,0.014144272,0.016129032,0.013293944,0.007072136,0.007633588,0.007633588,0.007633588
E01020239,0.004329004,#,#,0.004137931,0.0129683,0.005805515,0.004360465,0.016393443,0.010086455,0.007267442,0,0
E01020240,0.003009027,0.012036108,0.008056395,0.008281573,0.013471503,0.01336074,0.018743109,0.012585812,0.009326425,0.012048193,0.006024096,0.012048193
E01020241,0.009090909,0.01061008,0.007826087,0.011383538,0.018229167,0.024888889,0.016100179,0.022522523,0.011284722,0.014044944,0.009363296,0.009363296
E01020242,0.008303677,0.010452962,0.004571429,0.008139535,0.014117647,0.017899761,0.011363636,0.007865169,0.007058824,0.004382121,0.008764242,0.004382121
E01020243,0.00390117,0.003816794,0.00794702,0.008086253,0.021333333,0.015564202,0.024161074,0.023383769,0.005333333,0.006963788,0,0.006963788
E01020244,0.007874016,0.005740528,0.011682243,0.009478673,0.021176471,0.011876485,0.011933174,0.016169154,0.009411765,0.012870013,0.006435006,0.006435006
E01020245,0.009081736,0.009765625,0.016080402,0.007881773,0.017526777,0.012158055,0.008687259,0.010967099,0.012658228,0.015756303,0.005252101,0.005252101
E01020246,0.006973501,0.010928962,0.006738544,0.007989348,0.024,0.022193211,0.009575923,0.026490066,0.009333333,0.00672043,0.00672043,0.00672043
E01020247,0.00554939,0.004333694,0.017563117,0.016233766,0.018826135,0.0189099,0.026068822,0.019088017,0.035437431,0.032397408,0.010799136,0.010799136
E01020248,0.012383901,0.01503006,0.007021063,0.009297521,0.020222447,0.012170385,0.013513514,0.017057569,0.012133468,0.010706638,0.005353319,0.005353319
E01020249,#,0.007528231,0.011363636,0.008974359,0.024032043,0.008097166,0.008141113,0.008310249,0.012016021,0.013661202,0.006830601,0.006830601
E01020250,0.008781559,0.00522466,0.004140787,0.012096774,0.023350254,0.025380711,0.016842105,0.024891775,0.01928934,0.0220022,0.0110011,0.00550055
E01020251,0.011764706,0.007345226,0.004395604,0.003198294,0.015822785,0.00844773,0.00844773,0.019007392,0.012658228,0.010416667,0.005208333,0.010416667
E01020252,0.007425743,0.016049383,0.008333333,0.008443908,0.020278834,0.015834348,0.020408163,0.021556886,0.01774398,0.017667845,0.005889282,0.005889282
E01020253,#,0.006085193,0.006916996,0.006030151,0.017137097,0.008024072,0.010912698,0.013902681,0.010080645,0.01002004,0.00501002,0.00501002
E01020254,0.00477327,0.012971698,0.013888889,0.010895884,0.035582822,0.041561713,0.04,0.03030303,0.028220859,0.030902349,0.00618047,0.012360939
E01020255,#,0.009815951,0.006038647,0.003631961,0.029150824,0.020645161,0.013140604,0.019893899,0.011406844,0.013192612,0.006596306,0.013192612
E01020256,0.005760369,0.008333333,0.006016847,0.003618818,0.024822695,0.016393443,0.021403092,0.012971698,0.010638298,0.012062726,0.006031363,0.006031363
E01020257,0.004098361,0.00536193,0.009138381,#,0.010512484,0.006587615,0.006684492,0.009408602,0.013140604,0.01369863,0.006849315,0
E01020258,0.006349206,0.013712047,0.012633625,0.005928854,0.018590998,0.010934394,0.016472868,0.014910537,0.011741683,0.009910803,0.004955401,0.004955401
E01020259,#,0.004143646,0.004143646,#,0.01226158,0.011379801,0.016272189,0.014347202,0.009536785,0.007575758,0,0
E01020260,0.005943536,0.010447761,#,#,0.013888889,0.00955414,0.014563107,0.020100503,0.021604938,0.025167785,0,0.008389262
E01020261,#,0.007163324,0.004172462,0.006906077,0.015027322,0.011444921,0.005788712,0.014306152,#,0,0.007440476,0.007440476
E01020262,0.005910165,0.003722084,#,#,0.011553273,0.016085791,0.010869565,0.011034483,0.003851091,0.007062147,0,0.007062147
E01020263,#,0.003851091,0.005174644,0.005228758,0.011004127,0.017735334,0.01488498,0.009695291,0.008253095,0.006640106,0.006640106,0.006640106
E01020264,0.011583012,0.020785219,0.016607355,0.008055236,0.039719626,0.023972603,0.035252644,0.032335329,0.030373832,0.02994012,0.011976048,0.017964072
E01020265,0.007261411,0.01122449,0.007246377,#,0.024468085,0.008179959,0.012,0.009384776,0.007446809,0.005370569,0,0.005370569
E01020266,0.006507592,0.013084112,0.007929515,0.008888889,0.029411765,0.020172911,0.012014787,0.017391304,0.011385199,0.01026694,0.00513347,0.00513347
E01020267,0.01369863,0.007882883,0.010180995,0.00896861,0.022371365,0.025330396,0.010344828,0.013793103,0.015659955,0.018427518,0.012285012,0.006142506
E01020268,0.015235457,0.011730205,0.011315417,0.008522727,0.01971831,0.015965167,0.023709902,0.021428571,0.008450704,0.006337136,0.006337136,0.006337136
E01020269,0.015166835,0.021186441,0.021319797,0.021912351,0.049902153,0.040149393,0.037700283,0.040642722,0.043052838,0.045,0.02,0.015
E01020270,0.005736138,0.007944389,0.009910803,0.005888126,0.020833333,0.017051153,0.014358974,0.013499481,0.008928571,0.010362694,0.005181347,0.005181347
E01020271,0.011351909,0.024705882,0.010285714,0.015250545,0.022494888,0.029,0.03131524,0.023565574,0.030674847,0.03033367,0.010111223,0.015166835
E01020272,0.022900763,0.024166667,0.019458545,0.019166667,0.058169376,0.034602076,0.03565365,0.045957447,0.028229256,0.030017153,0.017152659,0.017152659
E01020273,0.011560694,0.010309278,0.005688282,0.006912442,0.016806723,0.013095238,0.013732834,0.01532567,0.009603842,0.01285347,0.006426735,0.01285347
E01020274,0.003851091,0.003671971,#,0.006082725,0.010688836,0.010663507,0.007380074,0.007604563,0.010688836,0.01261034,0.00630517,0.00630517
E01020275,0.024291498,0.020576132,0.025289779,0.025330396,0.042824074,0.032258065,0.027812895,0.023485785,0.027777778,0.030978934,0.024783147,0.018587361
E01020276,0.015970516,0.009302326,0.01843318,0.012443439,0.025,0.014319809,0.018359853,0.017699115,0.013636364,0.012547051,0.006273526,0.006273526
E01020277,0.02915952,0.034970858,0.021294719,0.032121724,0.065789474,0.035426731,0.044351464,0.062180579,0.040296053,0.041528239,0.029069767,0.02076412
E01020278,0.015,0.016267943,0.010919017,0.009090909,0.031539889,0.015296367,0.011937557,0.022242817,0.017625232,0.019323671,0.009661836,0.009661836
E01020279,0.018700787,0.030753968,0.027052239,0.021222411,0.046825397,0.030154278,0.038562092,0.034400949,0.038888889,0.02813731,0.016882386,0.019696117
E01020280,0.05518617,0.049136786,0.047157623,0.040585496,0.076719577,0.064226076,0.070163934,0.069142125,0.085978836,0.081300813,0.037523452,0.043777361
E01020281,0.013182674,0.008234218,0.007772021,0.004258944,0.021533161,0.02151463,0.019818332,0.018318068,0.021533161,0.020729685,0.012437811,0.008291874
E01020282,0.024390244,0.016393443,0.027144408,0.021810251,0.048245614,0.025555556,0.040728832,0.041845494,0.033991228,0.03440367,0.02293578,0.02293578
E01020283,0.010227273,0.012958963,0.015940489,0.012154696,0.032186459,0.018050542,0.02679659,0.029375765,0.007769145,0.006648936,0.013297872,0.013297872
E01020284,0.02274642,0.02256245,0.024,0.022798742,0.045777427,0.035909446,0.039215686,0.036833856,0.035516969,0.034965035,0.019425019,0.015540016
E01020285,0.028846154,0.032871972,0.029045643,0.024899598,0.039967374,0.043303929,0.047768207,0.051060487,0.044045677,0.042635659,0.019379845,0.023255814
E01020286,0.008395522,0.020109689,0.010978957,0.010232558,0.021235521,0.011494253,0.014271152,0.022110553,0.013513514,0.014836795,0.004945598,0.004945598
E01020287,0.012036108,0.010214505,0.011434511,0.007291667,0.015806112,0.01369863,0.016198704,0.016216216,0.011591149,0.010952903,0.005476451,0.005476451
E01020288,0.016348774,0.012014787,0.004743833,0.007670182,0.016617791,0.010945274,0.005946482,0.01108871,0.00684262,0.005313496,0.010626993,0.005313496
E01020289,0.006256517,0.006944444,0.00498008,0.003067485,0.015991471,0.009493671,0.01187905,0.015452539,0.017057569,0.016685206,0.005561735,0.005561735
E01020290,0.009036145,0.014520813,0.005769231,0.010587103,0.008704062,0.005952381,0.005976096,0.016983017,0.00967118,0.01026694,0.00513347,0.00513347
E01020291,0.015544041,0.015416238,0.014198783,0.005055612,0.01928934,0.013265306,0.023373984,0.015368852,0.016243655,0.01607717,0.005359057,0.005359057
E01020292,0.020310633,0.01920904,0.012571429,0.016129032,0.020166074,0.014051522,0.017667845,0.021689498,0.017793594,0.018050542,0.006016847,0.012033694
E01020293,0.007947977,0.00948213,0.009957326,0.010714286,0.02266289,0.021433851,0.02241504,0.031578947,0.031161473,0.033407572,0.011135857,0.011135857
E01020294,0.013186813,0.026666667,0.013761468,0.011853448,0.034858388,0.033039648,0.028138528,0.044513458,0.046840959,0.042412818,0.018850141,0.023562677
E01020295,0.008602151,0.007470651,0.006423983,#,0.010559662,0.013513514,0.008592911,0.010626993,0.004223865,0.005494505,0,0.005494505
E01020296,0.012765957,0.013289037,0.004479283,0.004474273,0.01343785,0.01920904,0.008958567,0.017688679,0.015677492,0.01754386,0.005847953,0.005847953
E01020297,0.027056277,0.034482759,0.026431718,0.028047465,0.026315789,0.03765227,0.041142857,0.057109557,0.041666667,0.047562426,0.01783591,0.023781213
E01020298,0.014634146,0.014247551,0.009760426,0.011617516,0.024930748,0.015740741,0.013712047,0.015920398,0.015697138,0.014749263,0.009832842,0.009832842
E01020299,0.018132366,0.017210145,0.00907441,0.016157989,0.03627907,0.027105518,0.018357488,0.029029029,0.023255814,0.025510204,0.010204082,0.010204082
E01020300,0.013485477,0.01489118,0.014176663,0.009708738,0.024468085,0.014492754,0.01019368,0.015544041,0.012765957,0.010810811,0.005405405,0.005405405
E01020301,0.005770816,0.009630819,0.004874086,0.012345679,0.020016681,0.012285012,0.017828201,0.015510204,0.014178482,0.01232539,0,0.008216927
E01020302,0.010536398,0.011374408,0.006666667,0.005591799,0.019047619,0.007744434,0.019361084,0.015165877,0.016190476,0.014605648,0.004868549,0.004868549
E01020303,0.006147541,0.008130081,0.010288066,0.005138746,0.015974441,0.012820513,0.018085106,0.008781559,0.01171459,0.010718114,0.010718114,0.005359057
E01020304,0.015276146,0.019744483,0.021943574,0.017191977,0.035611165,0.018446602,0.018518519,0.024295432,0.018286814,0.019665683,0.009832842,0.009832842
E01020305,0.015625,0.035310734,0.0375,0.023529412,0.035661218,0.025835866,0.047407407,0.046852123,0.044576523,0.044576523,0.014858841,0.022288262
E01020306,0.008997429,0.016497462,0.00872818,0.008652658,0.03164557,0.019011407,0.010652463,0.019788918,0.015189873,0.013315579,0.00665779,0.00665779
E01020307,0.016685206,0.018973214,0.029050279,0.029377203,0.041712404,0.033023736,0.036697248,0.045407637,0.045005488,0.042194093,0.015822785,0.015822785
E01020308,0.0105465,0.007380074,0.005474453,0.003663004,0.017674419,0.009496676,0.007597341,0.012987013,0.006511628,0.00450045,0.00450045,0.00450045
E01020309,0.007279345,0.010036496,0.010251631,0.008530806,0.014018692,0.008450704,0.010232558,0.013270142,0.013084112,0.014940239,0.00498008,0.00498008
E01020310,0.037282519,0.032312925,0.029436501,0.029362416,0.043110735,0.047250859,0.040302267,0.046471601,0.03465765,0.03407155,0.021294719,0.021294719
E01020311,0.008445946,0.011363636,0.011308562,0.007836991,0.016129032,0.00990099,0.02136401,0.011466011,0.008064516,0.008496177,0.004248088,0.008496177
E01020312,#,0.005219207,0.004237288,0.00529661,0.02297593,0.017297297,0.017112299,0.015452539,0.007658643,0.005813953,0.005813953,0.005813953
E01020313,0.006864989,0.018952062,0.019650655,0.015991471,0.031487514,0.0268757,0.031177829,0.038551402,0.028230185,0.029585799,0.01183432,0.00591716
E01020314,0.008032129,0.011956522,0.006369427,0.005302227,0.009544008,0.014054054,0.015053763,0.019251337,0.016967126,0.016611296,0.005537099,0.005537099
E01020315,0.008027523,0.008139535,0.006896552,0.008225617,0.012956419,0.011792453,0.012761021,0.009489917,0.010600707,0.011947431,0.011947431,0.005973716
E01020316,0.004557885,0.007312614,0.00270514,0.006363636,0.009149131,0.009433962,0.007590133,0.005719733,0.005489478,0.004926108,0.004926108,0
E01020317,0.007470651,0.005530973,0.006674082,0.004454343,0.019698725,0.013189448,0.009803922,0.01,0.004634994,0.006313131,0,0
E01020318,0.004914005,0.01,0.013784461,0.013994911,0.010989011,0.010139417,0.007623888,0.01,0.006105006,0.006544503,0.006544503,0.006544503
E01020319,0.006122449,0.006882989,0.010956175,0.004873294,0.012670565,0.008008008,0.009852217,0.008754864,0.010721248,0.009891197,0.004945598,0.004945598
E01020320,0.006315789,0.004278075,0.007276507,0.003027245,0.016477858,0.010162602,0.009063444,0.011201629,0.008238929,0.010559662,0,0
E01020321,0.003639672,0.00703606,0.012864494,0.010526316,0.021110242,0.018867925,0.020803443,0.017793594,0.013291634,0.01048951,0.01048951,0.003496503
E01020322,0,0.007978723,0.003398471,0.007666099,0.014617369,0.006140351,0.022258862,0.02247191,0.012037833,0.011876485,0.011876485,0.011876485
E01020323,0.003434066,0.004137931,0.00397351,0.003134796,0.010651629,0.013630731,0.008069939,0.01665599,0.008145363,0.009887937,0.003295979,0.003295979
E01020324,0.003181336,0.004246285,0.014957265,0.006451613,0.018599562,0.008791209,0.009988901,0.007874016,0.009846827,0.01146789,0,0.005733945
E01020325,#,0.005928854,0.007692308,0.003802281,0.008506616,0.007561437,0.005865103,0.009871668,0.004725898,0.005144033,0,0
E01020326,0.010582011,0.01010952,0.011146497,0.009209517,0.017147311,0.018348624,0.023956723,0.023492561,0.023382697,0.023847377,0.007949126,0.007949126
E01020327,0.006205674,0.010685663,0.011353712,0.009760426,0.018083183,0.025806452,0.032527881,0.027958993,0.023508137,0.02378687,0.004757374,0.009514748
E01020328,0.012623986,0.019311503,0.016488046,0.012383901,0.035740336,0.025050779,0.035519126,0.046775337,0.037928519,0.034698126,0.024288688,0.017349063
E01020329,0.009072581,0.013265306,0.00509165,0.006263048,0.016985138,0.01391863,0.031545741,0.018085106,0.01910828,0.02173913,0,0.010869565
E01020330,0.016869728,0.013537906,0.016260163,0.016528926,0.028362306,0.02851711,0.055607917,0.054285714,0.042086002,0.042613636,0.018939394,0.018939394
E01020331,0.003246753,0.010764263,0.009635974,0.007407407,0.018358531,0.015889831,0.017167382,0.012208657,0.010799136,0.011098779,0.00554939,0.00554939
E01020332,0.023765996,0.016934046,0.013913043,0.009515571,0.022807018,0.029285099,0.035744681,0.037225042,0.026315789,0.026737968,0.017825312,0.004456328
E01020333,0.003188098,0.005411255,0.010214505,0.012302285,0.014705882,0.006039689,0.017902813,0.017391304,0.014705882,0.013513514,0.009009009,0.009009009
E01020334,0.007765315,0.0144435,0.01347936,0.014345992,0.019360269,0.025337838,0.026666667,0.024158758,0.017676768,0.017079419,0.012809564,0.012809564
E01020335,0.003851091,0.015604681,0.006476684,0.006587615,0.017902813,0.021656051,0.010322581,0.020539153,0.010230179,0.012330456,0.012330456,0.012330456
E01020336,0,0.006944444,0.006738544,0.005369128,0.014925373,0.005494505,0.009845288,0.005925926,#,0,0,0
E01020337,0.009259259,0.014134276,0.011862396,0.007033998,0.015348288,0.026284349,0.020050125,0.029931973,0.022432113,0.026490066,0.006622517,0.013245033
E01020338,0.004310345,0.006861063,0.008517888,0.0088,0.014880952,0.007862759,0.016620499,0.020110957,0.013392857,0.013623978,0.010217984,0.003405995
E01020339,0.012464046,0.013307985,0.005597015,0.011152416,0.014058107,0.010054845,0.013371538,0.01611279,0.0131209,0.015495868,0.005165289,0
E01020340,0.007216495,0.013013013,0.007677543,0.002838221,0.017910448,0.010826772,0.008754864,0.014548982,0.017910448,0.019305019,0.00965251,0.00965251
E01020341,0.006737247,0.008,0.007021063,0.005359057,0.010940919,0.012345679,0.008781559,0.016184971,0.010940919,0.012239902,0,0.006119951
E01020342,0.010989011,0.005060729,0.018,0.003115265,0.017763845,0.012565445,0.020127119,0.022821577,0.017763845,0.015432099,0.010288066,0.015432099
E01032628,0,0.008130081,0.004444444,0.005826657,0.011602611,0.008948546,0.006761833,0.011269722,0.007075472,0.008438819,0.004219409,0.008438819
E01032657,0.030259366,0.032601881,0.026461538,0.018458198,0.035393555,0.037206932,0.037019898,0.038109021,0.024626209,0.017809439,0.013357079,0.013357079
E01032658,0.030259366,0.032601881,0.026461538,0.018458198,0.035393555,0.037206932,0.037019898,0.038109021,0.037037037,0.033947624,0.019398642,0.033947624
E01033232,0.004958678,0.010768126,0.013682332,0.007903056,0.020822753,0.020730503,0.015248401,0.012802276,0.014380531,0.008156607,0.004078303,0.004078303
E01033233,0.004056795,0.003183587,0.003938356,0.002332452,0.004557599,0.003202196,0.004163053,0.004158841,0.005795901,0.004933399,0.001644466,0.001644466
E01033234,0.004958678,0.010768126,0.013682332,0.007903056,0.020822753,0.020730503,0.015248401,0.012802276,0.012206573,0.014395393,0.004798464,0.009596929
E01033235,0.003137255,0.009345794,0.007075472,0.00892133,0.01610306,0.009724473,0.00990099,0.005847953,0.011664075,0.014727541,0.00736377,0.00736377
E01033236,0.003137255,0.009345794,0.007075472,0.00892133,0.01610306,0.009724473,0.00990099,0.005847953,0.012520868,0.009727626,0.009727626,0.009727626
E07000040,0.00745283,0.00877275,0.007465733,0.006946089,0.018518273,0.015068983,0.015376028,0.01535959,0.012243653,0.012518912,0.006225983,0.007765742
E07000041,0.013233079,0.015606459,0.014871306,0.013401202,0.028568205,0.024148989,0.026065568,0.025575019,0.021842489,0.020123439,0.009387027,0.010384399
E07000042,0.008972663,0.012608336,0.009816894,0.00960682,0.022107512,0.016385461,0.017349825,0.019812703,0.016734012,0.016963257,0.008321598,0.009281782
E07000043,0.015165894,0.01529735,0.01232961,0.011705774,0.022944281,0.016853337,0.017585861,0.020194787,0.016784624,0.017345975,0.006357164,0.008809212
E07000044,0.008599775,0.009082031,0.008635545,0.007737206,0.019175455,0.014513274,0.014880834,0.014648378,0.011916176,0.012887661,0.005773672,0.006289178
E07000045,0.00906911,0.011242241,0.00929166,0.007699647,0.023958223,0.018209226,0.019099993,0.02045473,0.01720793,0.01753608,0.008532882,0.008801634
E07000046,0.016919085,0.018421259,0.016096006,0.014695248,0.030025498,0.022592834,0.024842292,0.028177098,0.024717698,0.024674507,0.012337253,0.01299349
E07000047,0.006921195,0.009828323,0.009696247,0.00805153,0.017386184,0.015380806,0.019063856,0.020413275,0.015619673,0.016004817,0.00808164,0.007130859
E10000008,0.010732367,0.012495479,0.010913079,0.009878104,0.023057079,0.018144967,0.019378351,0.020474119,0.017007611,0.017110626,0.008021638,0.008945941
E06000026,0.020593332,0.02392979,0.023036344,0.020086313,0.039012725,0.035519126,0.038217386,0.038457225,0.032236956,0.031902382,0.019553073,0.021846516
E06000027,0.019440993,0.024419028,0.024123959,0.020642461,0.042013836,0.035835247,0.041785254,0.04502807,0.037986669,0.038628557,0.019119839,0.019055026
IMDQ1,0.033817338,0.040073482,0.03857381,0.033176468,0.059611889,0.055251054,0.062240059,0.065074356,0.057865576,0.05590013,0.02977719,0.032838858
IMDQ2,0.016997875,0.019978542,0.018140405,0.016333696,0.033962527,0.028498008,0.031816089,0.033959776,0.02826155,0.028014834,0.014511281,0.015605385
IMDQ3,0.01008168,0.011817222,0.010786832,0.00917067,0.022680174,0.017959589,0.018831576,0.019615193,0.015838516,0.016112636,0.007903832,0.008996645
IMDQ4,0.008244147,0.009224357,0.008146276,0.007820147,0.018776335,0.014936317,0.015074594,0.015452403,0.011967796,0.01210513,0.006428713,0.007112619
IMDQ5,0.005480632,0.007021133,0.006244598,0.005600018,0.01634769,0.010908124,0.010848074,0.01010793,0.008210373,0.008540169,0.004956881,0.004837438
E02003122,0.009319899,0.009431557,0.00805234,0.007430182,0.02182285,0.014682748,0.020265004,0.016900676,0.013607189,0.013113034,0.010490427,0.011801731
E02003123,0.016562311,0.02182259,0.021350142,0.01827622,0.03890886,0.033912675,0.034947885,0.038659794,0.031930641,0.030368339,0.022531348,0.023510972
E02003124,0.019767679,0.023765996,0.024395161,0.018207856,0.04479799,0.040414508,0.044160132,0.038212697,0.030981788,0.025855211,0.018894193,0.02486078
E02003125,0.028151154,0.034950968,0.02665996,0.024878174,0.053141361,0.04903495,0.048949257,0.042596349,0.041099476,0.040973111,0.024327785,0.026888604
E02003126,0.010630499,0.014591799,0.014277767,0.01392864,0.027021735,0.023496615,0.024949698,0.021980279,0.014098296,0.014632107,0.013586957,0.012541806
E02003127,0.022156573,0.032755706,0.02799248,0.024894515,0.045895281,0.04335512,0.049547609,0.049121321,0.03749192,0.037147103,0.02016557,0.019104224
E02003128,0.022650507,0.025184037,0.024990534,0.019739292,0.038404176,0.038418501,0.03802141,0.036630037,0.029828486,0.029487652,0.015665315,0.022115739
E02003129,0.007921838,0.009916493,0.011482255,0.009426551,0.0215311,0.023193815,0.021231423,0.022763792,0.015683147,0.016492578,0.009620671,0.009620671
E02003130,0.021016545,0.02627183,0.028519692,0.022962287,0.045637376,0.043764346,0.051510041,0.050860248,0.043626238,0.042297418,0.025230039,0.026714159
E02003131,0.015375399,0.016500306,0.016969697,0.015721969,0.037375239,0.028792437,0.029184549,0.027382492,0.024846039,0.025158609,0.013126231,0.009844673
